# Atm transactions from machine 09
# format: account number, type, amount
2,d,71.08
14,w,85.52
18,w,123.06
8,w,41.98
11,w,76.84
5,w,101.08
19,w,129.92
19,w,61.27
17,d,69.21
7,d,109.74
15,d,-2.94
14,d,188.01
7,w,121.64
13,d,87.58
20,d,44.46
7,d,69.90
9,d,89.09
9,w,73.53
7,d,131.17
20,w,36.03
10,w,194.47
8,w,18.30
16,d,55.88
13,d,139.66
17,w,102.06
4,w,48.42
10,w,134.78
6,w,61.21
20,w,61.36
14,d,144.46
15,w,88.65
12,w,136.57
15,w,154.86
3,w,185.84
15,d,53.35
18,w,103.34
19,d,148.25
8,w,178.36
3,w,54.30
15,w,69.54
1,d,118.53
18,d,-38.49
20,d,91.09
11,d,108.91
12,d,116.65
12,w,173.89
2,w,151.15
17,w,31.65
16,d,70.01
3,w,155.71
15,w,62.28
7,d,86.35
16,d,-13.81
19,w,185.98
2,w,114.31
9,w,55.71
19,w,164.05
12,w,100.92
2,w,148.01
16,d,14.74
5,w,73.00
12,d,145.85
6,w,159.26
11,w,14.62
9,d,120.68
13,w,84.14
5,d,144.20
9,d,147.53
4,w,102.39
1,d,136.42
8,d,74.45
6,d,140.78
8,w,128.48
11,d,124.06
3,w,64.85
1,w,71.01
2,w,109.92
20,w,103.59
2,d,112.03
13,w,95.00
11,d,-9.66
8,d,126.51
8,w,190.94
9,d,54.18
19,d,155.96
1,w,50.34
6,d,34.98
1,d,69.57
15,d,34.90
12,w,141.38
5,d,-13.27
2,d,81.36
3,d,47.32
20,w,106.72
1,w,90.49
5,w,79.16
17,w,155.89
18,w,110.72
3,d,105.08
9,w,56.45
7,w,-56.43
20,d,110.26
9,w,65.23
11,w,149.61
18,w,96.36
9,w,79.86
11,w,116.12
8,w,92.69
8,w,148.37
18,w,93.67
9,w,27.24
5,d,120.15
18,w,141.82
16,d,118.78
2,d,75.94
9,w,125.09
8,d,136.78
13,w,67.40
5,w,122.01
15,w,161.80
18,w,8.52
5,d,105.08
16,d,63.75
18,d,94.61
16,w,100.97
20,w,131.95
10,d,135.18
2,w,168.16
1,w,59.79
4,d,19.31
2,w,97.26
5,d,105.26
8,d,82.71
19,d,46.41
7,w,143.08
12,w,91.10
13,d,22.08
8,d,68.63
8,d,106.76
7,d,91.27
14,w,178.45
13,w,74.51
4,d,114.48
5,w,176.17
1,d,155.26
15,w,132.33
11,d,86.61
5,w,77.15
7,d,21.44
3,w,63.64
13,d,152.32
2,w,12.22
10,w,129.45
20,w,99.78
20,w,45.60
4,d,25.83
20,d,64.79
5,w,111.47
9,w,130.20
12,w,73.86
12,d,152.66
6,d,40.25
9,d,71.42
16,w,94.55
15,d,129.41
3,d,235.88
13,d,137.78
7,w,77.85
1,d,96.44
16,w,76.95
4,w,76.42
17,d,106.61
9,d,129.58
16,d,75.89
1,w,84.48
5,d,90.78
8,w,99.19
5,d,93.53
5,w,123.36
15,w,75.50
5,w,139.55
14,w,170.84
15,d,155.69
16,w,140.76
9,w,22.30
16,w,221.46
1,w,196.61
18,w,154.94
8,d,154.43
14,d,96.36
16,d,131.94
6,w,75.75
2,w,101.02
10,w,142.31
14,w,87.01
17,d,141.33
13,d,160.17
12,d,130.31
4,d,6.09
13,w,34.65
18,d,90.49
3,d,51.70
12,d,130.93
20,w,71.76
20,w,75.14
14,d,99.35
20,w,84.16
9,d,89.34
14,w,120.60
6,d,55.08
18,w,72.40
4,d,103.46
8,w,98.09
11,d,92.09
4,w,-33.89
13,d,81.09
13,w,149.93
8,w,87.43
13,w,136.66
18,d,88.89
7,w,155.61
5,w,71.56
8,d,34.21
2,w,118.18
4,d,130.82
20,w,40.42
20,d,67.79
14,w,136.29
2,w,170.74
17,w,117.93
9,w,29.48
15,w,92.45
18,d,107.79
13,w,43.37
8,w,73.53
9,d,66.86
6,d,171.37
4,d,55.54
6,d,129.54
13,d,172.27
3,w,50.54
11,d,149.65
13,d,116.42
18,w,149.46
5,d,138.89
1,d,185.75
20,w,159.40
11,d,104.55
5,d,221.04
12,w,93.91
19,d,66.92
2,d,117.55
16,w,74.66
15,d,68.03
18,w,129.80
17,d,143.95
16,d,116.66
11,d,104.28
8,d,21.79
7,w,66.87
17,w,151.74
17,w,154.10
17,w,5.94
1,d,51.86
16,w,71.26
1,d,13.58
7,d,147.74
20,d,85.81
14,w,114.39
3,d,94.61
13,d,114.20
20,d,114.46
9,d,81.75
13,d,146.07
3,d,86.58
8,d,158.10
7,w,166.65
7,w,89.20
4,w,80.77
7,w,120.16
6,w,218.55
8,w,122.25
12,w,70.30
16,w,184.80
1,d,99.95
17,d,122.49
4,d,118.38
17,w,116.89
20,d,106.05
20,w,76.41
14,w,36.70
1,d,187.42
3,d,140.88
13,w,85.06
19,d,110.24
3,w,106.05
8,d,140.82
13,d,143.99
11,d,-9.24
8,d,41.24
1,d,19.66
14,d,42.30
4,d,240.46
2,d,137.97
15,d,202.35
15,w,156.38
10,d,48.51
13,d,11.46
14,w,146.14
6,d,18.62
13,d,170.47
10,d,109.72
8,w,127.89
14,w,83.22
3,d,41.17
3,w,36.15
16,d,113.07
3,w,124.38
19,d,89.56
1,d,87.82
11,d,115.94
8,d,115.73
8,d,51.97
2,w,168.83
14,d,106.77
8,d,84.67
6,w,79.26
2,d,82.15
8,d,144.09
10,w,26.94
9,w,72.97
18,d,66.78
17,d,41.73
12,w,82.85
5,w,85.09
1,d,123.30
19,w,45.77
4,d,22.04
9,w,100.76
13,d,168.64
20,w,36.38
11,w,99.62
10,w,97.84
13,d,137.47
20,d,95.62
1,d,95.70
13,d,59.59
2,d,153.55
2,w,122.53
15,w,45.49
7,d,142.36
2,w,124.57
15,d,107.76
7,w,123.71
12,w,75.29
1,d,65.64
16,w,160.90
13,d,99.82
10,w,101.73
18,d,32.26
5,w,64.89
7,w,44.57
2,w,107.42
10,w,77.54
11,w,-55.62
6,d,106.73
2,w,105.74
6,w,127.54
19,w,173.08
18,w,79.81
19,w,125.16
3,w,49.30
20,w,139.53
17,d,-17.35
2,d,154.92
7,d,131.48
18,d,48.11
10,d,152.86
10,w,141.73
3,w,48.17
13,w,52.82
17,d,102.99
2,d,137.31
6,w,163.99
6,d,16.95
20,d,81.66
13,d,76.53
3,w,208.45
10,w,138.05
14,w,133.10
8,d,-22.66
6,d,69.82
4,w,186.08
15,w,131.74
13,d,75.75
2,d,195.56
13,d,97.50
6,d,150.14
18,w,130.59
19,w,56.73
4,d,24.51
4,w,199.15
13,d,123.64
20,w,134.56
15,w,272.13
4,d,55.64
20,d,245.65
12,w,65.36
11,d,118.56
3,d,24.53
17,w,35.38
18,w,27.93
8,d,88.37
11,w,87.85
3,w,136.15
17,d,53.81
17,d,70.22
18,w,102.80
19,w,128.40
4,d,124.58
13,w,127.27
4,d,241.65
10,d,166.92
2,d,105.24
12,d,33.25
12,w,114.20
2,d,15.46
6,d,98.09
4,d,134.93
18,w,101.09
1,w,66.04
7,w,167.13
12,d,53.65
2,w,106.30
11,w,73.02
12,w,159.24
1,w,160.76
2,d,33.08
19,w,178.87
4,w,118.90
10,w,86.68
7,d,81.93
11,w,90.54
14,d,78.70
18,d,250.17
14,w,97.74
18,d,39.88
6,d,123.58
2,d,205.50
19,d,152.17
2,d,113.08
20,w,87.09
15,w,41.65
17,d,110.67
16,d,68.12
6,d,32.90
14,w,66.56
20,w,182.82
15,d,118.09
16,w,142.35
3,w,85.11
17,d,101.33
18,d,71.83
6,w,84.65
10,w,95.17
17,d,117.31
11,w,154.17
14,w,-28.06
5,w,105.94
3,d,-6.20
11,d,121.91
14,d,128.76
3,w,143.01
20,d,143.04
13,d,151.59
10,w,163.39
3,d,127.28
17,w,146.23
16,d,68.47
2,w,5.30
5,d,37.30
20,w,57.53
5,d,78.62
11,d,112.17
9,w,80.53
16,d,136.27
16,d,156.61
5,w,120.64
7,w,31.38
7,d,81.68
4,d,176.44
15,d,159.78
4,w,31.51
6,d,55.89
19,w,70.45
9,d,84.83
10,w,95.02
1,w,209.75
18,w,70.34
12,d,75.75
20,d,52.26
11,d,18.34
14,d,45.50
14,w,112.80
10,w,100.17
17,w,150.82
17,d,74.38
12,w,48.08
6,d,139.35
10,d,44.65
1,w,152.87
7,w,98.04
7,w,82.82
11,d,108.46
15,w,114.85
20,d,65.56
14,d,85.28
16,w,54.35
5,d,203.82
8,w,119.22
17,w,117.80
14,d,101.00
16,d,159.50
3,w,108.51
12,d,63.86
6,w,4.94
2,w,43.52
17,d,130.19
18,w,17.06
3,d,59.29
15,w,68.93
17,w,73.01
9,d,116.17
9,d,40.14
10,d,-13.59
19,d,231.87
7,w,112.20
17,d,163.39
14,w,20.81
11,w,120.49
8,w,103.44
15,w,19.87
17,d,79.55
8,w,31.32
1,d,130.25
13,w,70.95
20,w,225.81
15,w,130.31
11,d,71.41
19,d,117.73
16,w,74.74
10,d,145.09
7,w,130.18
7,w,37.68
13,w,55.12
12,w,45.32
4,d,124.76
20,w,-4.68
8,w,123.88
16,w,57.30
18,d,95.49
9,d,131.84
8,w,68.39
20,d,154.24
12,d,66.01
8,d,77.46
10,d,117.69
4,d,128.61
9,w,69.86
3,d,85.22
13,w,125.28
8,w,31.72
5,w,99.83
11,d,3.56
3,w,115.60
7,w,69.87
4,w,73.16
2,w,82.34
8,d,127.26
15,d,89.76
14,d,98.71
5,w,92.09
16,w,42.75
2,w,11.96
10,d,88.02
13,w,127.69
16,w,54.50
10,d,89.91
13,d,126.56
15,w,83.12
4,w,98.15
17,w,168.89
12,d,69.88
8,d,128.03
10,d,167.89
6,d,1.59
2,d,146.92
5,d,85.62
5,w,175.39
17,d,72.65
10,w,87.32
18,d,87.35
18,w,133.31
4,d,29.89
9,d,87.59
1,d,84.15
16,w,81.15
13,d,80.59
17,w,116.45
15,w,119.58
15,d,68.19
19,w,99.77
8,d,56.42
16,w,137.52
15,w,184.22
3,d,99.02
6,d,135.92
6,d,128.97
5,d,191.49
4,d,90.06
4,w,105.33
19,w,135.81
20,w,248.34
5,w,80.43
18,d,77.60
11,w,82.54
9,d,105.69
9,w,64.13
2,w,129.79
1,d,169.99
14,w,235.02
4,d,54.15
15,w,145.59
6,d,9.92
11,w,103.56
8,d,39.82
5,w,98.40
14,d,115.75
2,w,156.01
11,w,130.89
8,d,83.74
2,w,159.30
10,d,58.07
2,d,78.08
7,d,45.28
18,w,119.86
1,w,86.25
4,d,100.66
4,d,137.73
10,d,82.97
12,d,54.50
10,d,46.72
19,w,63.68
9,d,125.73
4,d,55.25
1,d,176.34
19,w,91.61
1,w,95.42
14,w,51.66
13,w,164.93
18,d,98.41
6,d,8.14
12,w,155.24
14,w,138.13
3,d,121.35
7,w,62.88
7,d,160.51
17,w,117.85
3,w,128.10
10,d,84.69
15,w,152.18
18,w,22.91
19,w,-7.92
8,w,173.73
17,w,102.25
3,w,115.81
18,d,148.19
2,d,132.17
18,w,193.41
15,w,177.76
9,d,138.57
16,w,31.73
15,d,144.55
15,w,65.78
14,w,144.41
13,d,39.15
5,d,98.89
4,w,93.93
20,d,95.53
19,d,1.39
2,w,67.56
6,w,82.02
12,d,82.00
18,d,69.01
4,w,67.59
11,w,111.64
6,d,113.08
13,w,174.90
5,d,51.45
20,d,143.94
11,w,78.91
3,d,47.99
3,d,137.65
18,w,139.06
1,w,124.87
7,w,91.37
16,w,98.31
20,d,-56.66
4,d,68.47
5,d,15.98
1,d,149.78
4,w,110.01
1,w,133.54
2,w,109.57
6,d,66.92
4,w,119.21
15,w,72.97
10,w,179.89
9,w,20.67
12,w,155.09
8,d,119.94
4,w,159.87
7,d,71.00
8,d,48.54
17,w,66.27
13,d,173.88
6,w,118.76
5,d,110.81
10,d,74.14
4,w,68.08
10,w,74.65
13,w,180.79
15,w,88.58
16,w,117.09
10,d,75.40
15,w,127.49
1,d,176.42
17,w,76.37
14,w,158.62
20,d,37.58
18,w,90.73
13,d,-46.72
1,d,59.68
12,w,113.74
4,w,65.93
11,w,81.35
17,w,140.19
19,d,104.53
5,w,139.96
15,d,73.08
10,d,22.07
2,w,113.04
16,d,118.51
13,w,251.30
8,w,97.81
13,w,51.83
16,w,-37.80
15,d,136.71
5,d,91.44
17,d,106.67
10,d,146.30
8,d,-5.10
8,d,50.67
2,d,52.22
11,w,-44.24
16,d,15.97
14,d,90.79
9,w,72.55
13,d,208.99
13,w,164.75
4,w,67.05
3,d,106.01
2,d,77.12
5,w,-0.93
20,d,59.59
9,w,148.12
8,d,64.27
16,d,160.37
12,w,111.74
3,d,79.55
10,w,115.96
7,w,137.18
7,d,-28.15
16,d,66.46
6,d,4.32
3,w,168.64
17,w,35.13
4,w,125.91
2,d,110.15
14,w,90.12
2,w,109.95
18,w,100.99
2,d,91.61
10,w,21.15
20,w,131.30
9,w,168.97
1,w,144.23
1,d,68.48
7,w,100.67
13,w,74.03
19,d,46.65
18,d,115.48
11,d,46.10
14,w,84.14
6,d,98.56
14,w,132.90
8,d,188.83
20,w,55.88
14,d,128.22
6,d,114.44
16,w,179.39
4,w,121.58
11,w,116.31
4,w,53.13
18,w,81.89
11,d,231.44
20,d,104.22
19,d,61.12
19,d,135.13
10,d,166.31
5,d,187.47
16,w,116.60
9,w,104.30
7,d,21.23
4,w,134.52
10,d,158.19
7,d,59.88
17,w,52.48
9,d,89.84
13,w,29.23
17,w,-7.08
8,d,60.34
13,w,151.64
13,d,185.39
11,w,75.98
3,w,55.46
7,d,140.23
4,w,117.56
1,w,37.93
15,d,157.53
5,w,126.90
20,w,130.86
9,d,103.68
10,w,52.83
18,d,50.92
18,w,108.87
13,d,73.28
6,d,57.54
12,d,88.92
4,d,78.48
13,w,49.92
11,w,60.64
17,d,107.50
19,w,95.73
6,w,186.92
5,d,111.81
8,w,144.52
13,d,112.29
6,d,62.29
15,d,61.37
5,d,82.53
18,w,120.32
1,d,54.84
14,d,226.42
8,w,86.09
15,d,99.69
14,w,59.07
1,w,109.51
12,d,80.96
10,w,187.49
6,d,81.14
14,w,115.29
2,w,117.79
12,w,110.05
20,d,193.99
4,w,123.06
11,w,145.50
12,d,96.40
4,d,96.53
12,w,124.92
14,w,95.81
3,d,197.89
15,d,111.06
6,w,143.17
7,w,37.01
13,w,51.08
3,w,102.92
4,d,79.74
8,w,35.79
14,d,198.97
8,d,50.97
1,w,41.61
8,d,176.49
6,w,86.47
5,w,13.76
6,w,149.61
13,d,119.13
8,w,129.75
2,w,130.65
9,d,-19.67
15,w,49.38
10,w,93.46
12,w,142.81
16,d,123.22
4,d,91.30
3,d,90.74
16,w,78.54
5,d,147.59
20,w,111.04
8,d,25.32
8,w,49.34
2,w,33.01
4,w,89.67
7,w,153.35
20,d,12.48
13,w,186.77
16,d,127.03
5,d,188.68
1,w,117.65
3,w,136.90
9,d,98.25
12,d,94.36
6,w,105.71
14,d,107.23
7,d,229.65
8,w,102.64
19,d,80.02
18,w,134.61
14,d,-29.46
15,w,52.79
2,w,91.09
12,w,96.72
6,d,126.62
2,d,67.31
19,w,63.63
2,d,93.72
16,w,128.14
6,d,35.55
5,w,107.31
18,d,118.84
16,w,68.07
12,w,81.02
18,w,89.48
7,w,-16.92
19,w,105.08
20,w,73.03
8,w,1.34
14,d,99.84
1,d,165.92
19,d,67.90
3,d,172.06
17,d,146.03
15,w,23.78
3,w,139.07
4,w,18.85
4,d,137.39
6,d,47.48
7,w,78.59
19,w,125.32
12,d,117.07
2,w,-1.65
18,d,140.50
9,d,148.54
10,d,67.11
20,w,-0.04
8,d,82.07
17,d,111.05
6,d,64.66
8,w,148.47
1,d,145.25
14,d,45.75
1,d,144.83
14,w,91.96
10,w,78.35
7,w,69.50
14,d,100.24
6,d,124.29
4,d,77.53
12,d,154.90
19,d,156.97
16,w,124.41
11,w,175.78
10,d,131.76
2,w,117.57
4,d,23.18
8,w,56.92
15,d,90.55
11,w,97.70
6,w,42.42
4,w,130.45
4,w,51.03
20,w,70.24
17,w,145.24
13,w,119.38
9,w,114.63
11,w,33.25
6,w,28.82
4,d,-18.45
3,d,51.94
19,w,21.90
20,d,165.68
11,d,98.31
5,d,203.25
4,d,94.32
18,w,53.56
7,w,121.00
1,d,165.22
4,d,101.18
5,w,149.74
13,w,131.88
11,w,83.44
9,d,65.45
9,w,141.98
17,w,161.52
4,w,96.26
2,d,109.73
5,d,106.90
14,d,100.26
13,d,127.48
11,d,83.63
2,d,105.40
18,w,110.11
3,w,103.02
1,d,174.43
4,w,100.31
12,w,105.61
8,w,131.15
13,d,142.89
5,w,169.10
14,d,139.39
7,d,71.38
14,w,134.78
12,w,104.68
9,w,51.23
18,d,76.27
20,w,81.13
5,w,128.70
18,d,134.38
19,w,126.49
6,d,93.05
3,w,122.87
12,d,49.06
15,w,111.81
3,w,97.14
13,w,67.37
16,d,24.44
17,d,117.05
15,d,89.10
14,d,142.86
2,d,116.60
1,d,230.89
12,d,90.90
18,d,38.12
8,w,110.60
10,w,75.41
9,d,263.78
12,d,112.27
4,d,100.61
13,w,19.73
1,w,116.56
13,w,139.42
4,w,166.42
13,w,116.03
20,d,43.62
3,w,165.39
19,d,104.79
18,w,154.29
16,w,98.32
8,w,45.14
11,d,118.30
17,d,88.09
8,d,82.97
5,d,135.37
14,w,99.23
12,w,-27.55
13,d,125.18
17,w,94.52
1,w,21.89
15,d,112.05
11,d,104.34
14,w,115.36
19,d,150.87
14,d,146.25
19,d,27.24
8,d,53.34
20,d,63.51
8,d,71.70
5,d,126.67
2,w,108.55
7,w,60.84
9,d,53.30
16,d,64.48
10,d,191.29
8,w,81.45
2,w,124.63
9,w,39.76
9,w,62.87
9,w,128.17
6,d,143.29
12,d,155.95
12,d,109.81
9,w,34.75
15,d,7.43
17,w,106.22
11,d,127.97
11,d,30.74
11,w,106.96
20,d,174.05
1,w,73.61
20,w,81.10
7,w,84.87
12,w,105.75
15,d,58.35
5,d,106.41
7,d,50.53
1,d,-15.79
16,w,59.63
16,w,145.55
4,w,95.80
6,d,98.75
9,d,98.06
5,d,46.76
7,d,145.28
15,d,124.80
6,d,99.92
5,w,5.39
7,d,201.22
16,w,54.90
17,d,133.53
15,w,79.16
15,d,93.24
1,w,2.52
17,w,119.90
17,d,121.91
4,w,52.71
8,d,98.18
10,w,74.90
9,d,80.97
14,w,126.97
14,d,105.31
10,w,109.58
14,d,100.37
11,w,81.83
20,w,139.59
20,w,76.10
2,w,108.15
16,d,163.86
17,d,50.47
13,w,25.28
8,d,60.55
8,w,65.71
6,d,82.09
6,w,105.84
14,d,112.62
7,d,140.44
18,d,33.96
6,w,75.01
19,w,107.52
19,d,136.25
3,w,165.33
17,d,112.51
19,d,72.54
2,d,138.43
10,d,161.12
20,d,204.01
7,w,137.76
6,w,25.86
4,w,84.20
4,d,84.90
11,d,156.72
13,w,96.62
17,d,114.54
2,d,158.80
10,w,110.94
10,w,123.57
17,w,37.42
17,d,192.00
8,d,75.93
14,d,121.12
15,w,67.92
13,d,22.38
9,w,91.08
17,w,93.31
14,w,119.96
6,d,121.42
11,w,141.49
20,d,186.65
13,d,90.86
19,w,61.99
7,w,134.69
18,d,111.82
2,w,121.51
11,d,23.37
9,w,106.38
19,d,125.95
15,d,126.46
14,w,23.85
4,d,159.63
15,d,36.68
19,d,61.98
5,w,113.39
10,d,157.10
8,w,97.34
5,d,19.27
3,d,58.75
13,d,106.45
19,w,109.33
4,d,141.20
11,d,106.30
3,d,20.96
13,w,93.90
1,w,53.11
10,d,151.93
9,w,46.42
16,w,133.79
12,w,46.55
13,w,231.22
10,w,66.60
16,d,91.67
17,d,107.56
10,d,77.74
16,w,123.70
11,w,103.20
10,d,84.28
19,d,35.90
5,d,171.76
7,d,114.70
14,d,80.09
14,d,44.96
16,d,58.79
8,w,117.47
15,d,104.54
7,w,98.62
8,w,122.60
7,d,141.80
10,w,121.96
4,w,103.21
7,w,159.06
15,d,125.76
16,d,89.04
6,d,191.21
4,d,114.28
1,d,127.92
7,d,109.31
9,d,160.06
17,d,57.38
16,w,19.75
4,w,174.26
12,w,33.63
14,d,45.48
2,d,147.49
2,w,99.25
1,d,156.74
7,d,44.42
1,d,127.68
18,w,68.79
2,w,103.05
11,w,89.33
16,d,175.23
13,d,61.59
2,d,159.12
1,d,118.55
7,w,178.81
3,d,94.53
12,w,46.94
11,w,42.19
11,w,116.63
2,d,42.00
9,d,115.45
18,w,126.65
20,d,90.93
17,d,42.05
20,w,90.94
10,d,67.75
19,d,119.61
18,w,146.94
2,w,71.58
2,d,92.39
2,w,102.32
11,d,48.10
20,d,9.41
1,w,78.76
15,w,181.21
13,w,101.69
6,w,81.88
16,w,84.98
11,d,59.78
1,d,117.64
18,d,22.75
5,w,102.60
17,w,116.23
3,w,136.71
6,w,12.06
5,d,-2.95
14,w,120.43
12,w,112.39
7,d,25.61
12,w,119.95
3,w,205.68
4,w,85.42
12,d,155.68
19,w,93.07
15,w,52.32
4,w,157.03
11,w,158.08
18,w,97.91
17,w,70.14
16,d,18.43
7,w,149.26
13,w,77.29
10,w,13.50
15,w,151.29
20,w,46.76
13,w,128.01
18,d,33.55
10,w,116.79
10,w,100.35
5,d,84.88
3,d,-66.79
19,w,79.98
20,w,131.58
9,w,137.09
15,d,88.12
16,w,183.02
9,d,16.26
18,w,89.38
16,d,183.58
7,d,154.46
15,w,126.18
3,d,113.74
11,w,76.30
12,d,125.25
9,w,80.16
18,d,108.90
8,w,12.72
19,w,140.53
10,w,106.43
13,d,140.89
10,d,110.07
17,w,46.39
11,d,127.66
13,w,56.45
8,w,136.10
3,w,75.41
12,w,159.98
3,w,130.26
13,d,121.51
3,d,92.63
6,w,144.55
16,d,79.34
18,w,93.19
9,d,104.65
15,w,-0.05
18,d,32.12
15,d,151.26
20,w,164.02
17,d,75.12
14,w,131.14
16,w,124.77
15,w,90.98
2,d,148.08
17,d,120.60
14,w,80.81
16,d,92.71
8,d,119.59
7,d,51.01
5,d,85.38
20,w,105.30
20,d,126.94
3,w,-44.18
12,w,149.22
9,d,124.93
11,d,101.04
19,d,117.47
11,d,60.02
18,d,153.18
13,w,31.83
11,w,57.72
15,w,143.52
10,w,58.62
18,w,117.43
17,w,84.25
3,w,113.45
6,w,204.20
5,d,99.02
19,d,72.96
2,w,131.23
14,d,110.23
6,d,14.92
15,w,139.96
15,d,0.15
6,d,87.83
14,w,130.83
4,w,32.25
19,w,37.21
1,d,157.59
8,w,98.97
7,d,69.54
9,d,44.85
12,w,120.52
5,d,149.24
13,w,32.53
4,w,99.56
6,d,100.76
6,d,30.53
8,d,95.41
8,w,69.44
1,d,163.12
11,w,56.94
5,d,56.73
14,w,11.93
3,w,79.03
11,w,116.17
2,w,70.27
19,d,96.58
20,d,79.06
14,w,137.44
3,w,27.84
12,d,36.70
10,w,68.40
16,d,48.27
2,d,135.22
13,w,98.51
16,w,34.64
11,d,208.24
3,d,184.46
18,w,174.64
16,w,83.41
8,w,122.43
10,d,167.13
15,w,97.52
6,w,89.33
12,w,71.44
3,d,111.78
12,d,54.50
10,w,109.43
5,d,125.83
5,w,93.59
2,d,133.63
19,w,28.36
7,d,18.02
16,d,115.70
9,d,29.24
4,w,130.86
19,w,87.34
1,w,47.95
16,d,24.54
8,w,83.38
6,d,88.97
14,d,96.18
6,w,20.17
14,d,176.12
11,w,109.88
6,w,70.62
18,w,-32.44
19,d,99.98
10,w,74.53
3,d,142.17
2,d,36.06
16,w,78.54
11,w,139.29
17,w,104.74
7,w,84.56
7,w,77.98
16,d,19.72
6,w,65.82
6,w,148.56
11,d,142.25
15,d,129.65
3,w,66.60
4,w,112.74
11,d,149.20
10,d,194.06
18,d,148.19
9,w,138.16
12,d,59.13
4,d,216.61
15,w,106.43
20,w,100.75
18,d,-11.07
17,d,4.54
6,w,143.99
7,d,63.95
7,w,116.59
10,w,84.88
2,d,168.26
3,d,59.91
14,d,129.86
19,w,131.53
15,w,155.42
14,w,147.58
9,w,70.63
9,w,98.24
18,d,92.97
2,d,100.77
2,w,132.31
18,w,-3.93
6,w,7.47
7,w,163.63
17,w,36.20
15,w,106.41
8,d,44.53
3,d,5.74
14,w,49.78
7,d,160.19
10,d,106.33
15,w,17.86
16,d,83.42
20,d,9.32
5,d,111.55
14,d,128.90
3,d,45.69
6,d,137.15
8,w,19.79
8,d,104.02
4,d,78.05
14,w,118.44
3,w,81.81
18,w,30.33
9,d,80.55
2,w,142.90
6,w,166.84
2,w,63.40
20,d,139.19
18,d,-0.30
12,d,96.55
12,d,185.90
8,d,127.84
18,w,20.07
9,d,97.43
18,w,159.46
18,d,82.53
13,w,123.10
14,w,5.09
20,w,152.74
16,d,44.60
17,w,204.31
4,w,124.67
7,d,27.41
5,w,80.59
1,d,74.24
14,d,100.75
7,d,125.27
19,d,70.27
4,d,119.39
12,d,97.91
8,w,138.25
2,d,76.08
16,d,28.99
2,w,172.98
9,w,50.15
15,w,144.03
9,d,126.00
8,w,71.73
15,d,103.86
1,d,94.56
6,w,162.75
17,w,124.42
7,w,165.02
15,w,134.05
12,d,189.38
6,d,126.02
8,d,84.87
1,w,73.13
10,w,68.98
18,w,87.92
6,d,148.63
14,w,59.61
20,d,157.88
19,d,127.00
15,w,219.42
12,w,151.51
11,w,109.79
7,w,86.26
13,w,100.50
2,d,84.35
10,w,145.34
20,w,100.47
14,d,121.86
12,w,61.15
13,w,30.70
3,w,171.74
10,w,61.79
17,d,169.15
9,d,95.51
19,d,220.28
14,d,101.44
8,w,187.64
13,d,117.02
8,w,53.24
5,w,182.78
2,w,207.76
19,d,49.70
18,d,83.51
13,w,128.44
12,w,107.18
8,d,111.64
12,d,76.39
14,d,121.32
5,w,135.94
1,d,105.69
7,d,136.50
9,w,174.56
17,d,76.13
2,w,19.00
17,d,67.13
8,d,106.72
4,w,119.31
12,d,74.71
10,d,144.70
20,d,132.00
18,d,84.40
4,w,92.70
16,w,154.94
2,w,44.83
19,w,96.32
20,d,103.30
1,w,115.39
14,d,116.51
1,d,74.60
13,w,144.46
20,w,63.88
13,d,156.91
9,d,145.54
19,w,92.46
10,w,70.05
14,w,-0.12
8,d,142.64
10,w,48.34
4,w,160.98
20,d,151.37
1,w,156.73
20,w,176.03
16,w,26.82
6,d,174.51
16,d,98.91
13,d,77.00
5,w,66.59
1,w,51.89
10,d,124.65
6,w,128.74
14,w,174.74
4,d,112.66
11,w,151.37
1,d,132.07
6,d,119.12
20,d,30.05
9,d,165.58
3,w,105.32
6,d,115.90
18,w,44.77
2,w,37.84
14,d,91.00
19,d,141.39
16,d,75.61
7,d,99.76
11,w,85.04
19,d,132.21
5,w,124.61
9,w,70.04
8,w,108.69
15,w,43.07
5,d,14.40
16,d,95.19
7,d,43.77
9,w,7.73
9,w,46.61
20,w,118.55
9,d,108.84
13,w,78.25
6,w,81.83
7,d,173.51
9,w,53.46
11,w,65.55
11,w,48.65
9,w,112.56
20,w,83.93
8,d,34.87
20,w,83.86
4,w,92.50
15,d,117.50
20,w,89.81
12,w,61.39
7,d,190.71
10,d,18.92
19,w,69.32
9,d,24.03
16,d,31.87
14,w,103.21
8,w,128.95
5,d,35.57
1,w,91.60
5,w,136.23
2,d,29.82
13,w,70.12
18,d,152.96
12,d,185.05
1,w,113.72
12,d,31.35
10,d,8.96
1,w,91.02
16,w,131.66
13,d,103.26
19,d,188.60
10,w,135.28
12,w,156.53
19,w,102.29
14,d,79.94
7,w,35.41
2,d,63.64
2,w,106.33
12,d,140.28
12,w,72.84
18,d,141.37
1,d,84.21
18,w,124.00
10,w,125.69
6,w,54.38
17,w,119.79
9,d,183.43
3,d,120.61
2,w,66.47
9,w,95.12
2,w,111.85
1,w,37.97
4,w,102.90
13,d,149.03
1,d,95.91
1,d,164.35
10,d,71.78
11,d,128.54
12,w,80.28
5,w,22.06
9,d,78.95
14,w,123.05
7,w,105.13
4,d,131.50
4,d,70.25
8,w,20.69
4,d,70.73
3,w,97.54
