# Atm transactions from machine 06
# format: account number, type, amount
18,d,87.61
9,d,134.66
4,w,55.96
9,w,140.38
14,w,118.11
3,d,143.75
16,d,139.04
11,w,7.72
14,w,96.89
11,d,84.72
3,w,125.73
3,d,44.96
9,d,175.80
1,d,56.02
6,d,91.62
16,w,-20.68
12,d,80.56
1,d,166.23
16,d,108.52
20,d,160.56
16,w,116.65
12,w,134.12
16,w,83.57
6,d,91.11
16,d,74.26
12,d,111.09
14,d,100.23
4,d,93.02
1,d,51.24
3,d,161.00
20,d,165.45
16,w,-17.78
18,d,87.88
13,d,110.22
10,d,185.98
19,w,160.69
20,w,49.06
20,d,89.32
20,w,139.62
1,w,48.57
6,w,87.44
7,d,109.18
20,w,45.08
6,w,155.38
3,w,47.09
15,d,83.36
13,d,126.55
16,w,124.40
10,d,57.87
3,w,171.31
20,w,-12.29
9,w,81.83
19,d,86.37
4,d,132.56
6,w,153.18
10,w,29.23
9,d,23.56
2,w,40.41
13,w,18.89
1,w,106.17
6,w,142.04
1,d,106.85
16,d,64.37
5,w,78.06
17,d,52.93
20,d,194.55
2,w,184.34
18,d,116.40
18,w,21.54
19,w,152.28
1,w,22.14
8,d,114.26
10,w,152.73
12,d,140.67
10,w,144.36
4,d,95.88
15,d,24.80
12,w,20.49
16,w,130.33
20,d,116.34
7,w,184.25
12,w,79.50
12,d,101.11
6,d,61.11
1,w,149.45
15,w,144.90
11,w,-6.07
4,d,136.08
13,d,179.44
9,d,20.72
19,d,47.74
20,d,163.40
6,w,66.84
7,d,24.01
10,w,156.13
19,d,147.31
20,d,143.66
19,d,93.08
13,w,81.09
5,w,133.57
6,d,92.84
17,w,107.22
14,w,90.09
18,w,193.44
7,w,50.73
12,w,23.06
8,w,113.05
17,w,149.25
20,d,99.37
12,d,82.36
3,w,159.19
5,d,93.71
16,w,186.66
13,d,109.61
2,d,119.31
8,w,-7.40
19,w,157.17
11,d,174.58
4,w,115.12
15,d,162.59
4,w,72.89
3,d,87.80
5,w,112.66
13,w,13.35
7,d,65.54
5,w,56.46
2,w,35.87
19,d,33.06
15,d,2.23
18,w,-7.13
19,w,63.71
9,d,142.10
3,d,173.56
1,w,88.28
15,d,142.82
14,w,135.90
10,w,46.54
1,w,96.00
9,d,159.59
19,d,109.43
19,d,237.43
4,d,158.05
14,w,99.82
4,w,89.94
13,d,153.16
17,d,148.96
10,d,-1.74
11,d,96.32
6,d,134.77
17,d,71.46
7,d,52.64
5,d,100.05
4,d,172.40
8,d,184.03
9,w,75.39
15,w,118.94
4,d,98.97
7,w,116.26
18,d,59.51
17,w,142.59
15,d,72.71
16,d,163.00
14,w,80.81
1,w,123.27
7,w,48.88
7,d,71.22
4,w,63.07
15,d,116.15
3,w,160.40
7,w,148.24
9,d,115.42
19,d,107.79
9,w,91.32
18,d,77.68
8,d,178.02
6,w,124.10
4,w,81.28
18,w,92.23
7,w,189.53
14,w,165.77
13,d,76.96
5,w,63.21
13,w,103.89
13,d,101.72
15,d,129.57
18,d,62.86
3,d,184.33
7,d,154.22
19,w,101.48
14,w,59.58
5,w,176.89
19,w,140.99
6,d,152.65
10,w,33.56
20,d,70.04
2,d,94.48
13,w,229.83
4,w,58.20
19,d,69.76
6,w,76.37
8,d,2.21
20,d,71.45
13,d,166.24
3,d,178.03
20,w,95.43
16,w,192.55
12,w,-1.23
4,d,72.15
6,d,102.74
3,d,101.93
15,w,11.32
20,d,72.68
8,w,102.87
6,d,51.58
20,d,146.15
8,d,170.05
11,w,185.91
7,w,230.48
16,w,177.07
16,d,168.17
9,d,75.66
10,w,95.04
20,d,75.21
16,d,5.36
19,d,113.54
15,w,66.31
7,d,165.49
5,d,94.61
14,d,48.61
1,w,56.07
8,w,111.40
4,w,121.93
13,d,138.90
12,w,97.42
9,w,74.41
10,w,108.23
16,w,153.00
3,d,106.75
19,d,199.30
9,w,105.65
13,w,90.93
20,d,166.69
8,d,46.44
6,d,122.01
5,d,39.19
14,w,20.65
1,w,134.68
5,w,129.89
1,w,132.92
19,w,79.93
13,d,40.09
17,d,96.52
8,w,158.25
14,d,94.58
6,d,198.95
8,d,77.21
11,d,46.88
14,d,98.71
17,d,-18.07
3,d,69.93
3,d,71.06
9,d,148.58
5,d,191.47
4,d,14.89
10,d,91.56
7,d,26.62
2,w,55.22
16,w,131.11
7,w,191.17
4,d,98.55
17,d,70.46
9,d,111.67
9,d,55.04
1,w,168.98
1,w,92.57
18,d,145.52
6,w,-28.35
16,w,37.74
11,w,162.38
10,w,145.25
7,d,64.17
5,d,123.36
7,w,155.49
13,d,110.14
6,w,34.45
1,w,120.76
9,w,67.86
2,d,302.75
14,d,67.26
5,w,130.11
2,d,82.55
3,w,45.01
12,d,97.18
18,d,1.73
14,w,150.93
8,d,85.18
16,w,134.76
15,d,100.02
9,d,169.81
1,d,40.93
10,d,131.20
1,d,150.12
14,d,11.29
13,d,94.12
5,d,50.03
3,w,90.00
12,w,104.13
4,w,63.12
6,w,133.07
3,w,4.02
7,w,130.76
3,w,154.92
6,d,142.14
3,d,171.02
17,d,162.06
11,d,120.40
12,w,117.01
9,d,71.72
14,w,53.04
16,w,53.92
2,w,77.76
7,w,-2.53
8,d,67.77
7,d,173.81
8,w,104.14
8,w,179.33
2,w,54.55
4,d,72.86
3,d,94.03
8,w,-5.34
9,w,95.39
18,d,147.31
6,d,111.51
15,d,159.50
19,d,175.21
14,w,127.96
1,w,126.84
9,d,44.22
14,d,63.48
4,d,160.12
9,w,196.53
5,w,222.00
2,d,61.61
15,d,141.47
4,d,86.37
6,d,43.91
17,w,110.45
16,d,160.09
3,d,114.56
18,w,103.15
19,w,166.84
7,w,81.80
18,d,174.48
3,d,122.52
11,w,100.33
13,d,54.38
3,w,83.02
5,w,56.93
5,d,101.16
7,w,207.88
14,d,42.61
11,w,178.83
9,w,84.15
9,d,114.23
5,d,134.92
3,d,78.34
17,d,135.21
18,w,183.17
17,w,91.42
19,w,33.99
9,w,70.76
3,d,44.39
7,d,145.84
6,d,234.25
18,w,73.42
20,d,116.06
13,w,0.11
13,w,106.74
14,d,99.92
11,d,75.01
14,w,206.78
18,w,86.88
3,w,171.60
12,d,204.92
17,w,87.10
14,d,171.71
19,d,85.89
3,w,152.48
4,w,58.70
9,d,132.44
9,d,17.38
11,d,76.27
20,w,88.43
10,d,139.19
8,w,205.70
20,d,160.93
12,w,184.02
13,w,142.70
9,d,59.29
12,d,140.34
15,d,101.33
5,d,130.85
2,w,118.21
9,w,106.91
4,w,98.71
8,d,119.29
18,d,61.41
16,w,104.09
5,w,41.73
20,d,62.97
2,d,116.68
5,d,76.83
3,d,117.17
5,d,81.35
5,d,26.65
20,d,70.34
14,d,103.35
9,d,123.53
15,d,106.47
5,w,78.32
9,w,71.29
4,d,157.85
19,w,112.37
14,d,147.64
17,w,125.71
12,w,20.77
15,w,171.94
16,d,96.14
14,w,129.19
1,w,9.49
5,d,108.11
9,w,83.14
3,w,209.16
7,w,124.19
12,d,112.45
4,d,116.94
14,w,81.11
13,w,151.27
18,w,97.27
15,d,91.74
9,w,38.80
14,d,164.44
2,d,74.24
6,w,95.85
1,d,111.26
1,w,58.17
9,w,185.30
10,w,82.28
6,d,142.95
4,w,127.46
16,w,91.47
18,d,34.41
10,d,88.28
17,w,154.96
11,d,32.86
20,w,92.17
5,d,45.49
7,d,241.26
3,d,156.42
4,d,13.65
6,d,88.07
19,d,142.25
9,w,32.08
18,d,146.81
10,d,134.71
20,d,78.20
13,d,100.25
19,w,142.12
9,d,52.54
11,w,105.27
17,d,7.44
19,d,120.42
1,w,152.14
6,d,72.74
2,w,5.43
12,d,135.88
16,d,79.95
1,w,81.30
14,w,115.14
4,d,97.87
7,d,134.06
12,w,111.82
4,w,161.12
15,w,63.45
20,d,8.88
5,d,70.13
14,w,112.97
12,w,153.40
1,w,155.29
12,d,49.79
19,w,135.15
12,d,124.82
2,w,153.00
17,d,37.61
6,d,179.15
18,w,156.68
19,w,128.98
8,d,136.67
4,d,79.87
16,d,71.30
15,w,102.48
11,w,113.88
20,w,56.89
12,w,24.99
19,w,152.01
5,d,100.61
3,w,129.25
14,w,8.88
17,w,16.26
3,d,122.26
13,d,92.41
3,w,177.36
18,d,134.52
3,w,35.56
20,d,111.71
18,w,101.88
12,d,21.54
16,d,104.44
12,d,53.53
16,w,101.20
8,w,50.24
6,d,114.00
16,d,62.99
7,w,24.05
18,w,89.15
7,w,146.59
7,w,142.75
16,d,154.24
5,w,72.03
13,d,89.64
19,d,124.65
13,w,77.60
11,d,-8.96
6,w,126.18
8,w,27.21
16,d,110.97
8,w,96.86
16,w,150.10
9,d,88.41
12,d,134.85
20,w,50.21
9,w,52.84
12,w,134.67
20,d,141.45
20,w,131.03
16,w,141.60
8,w,172.24
15,w,137.70
4,w,144.98
11,d,-6.80
19,d,60.92
20,w,158.36
10,w,66.64
20,d,119.67
17,w,153.75
6,d,84.41
9,w,131.95
10,w,99.44
12,w,25.75
9,w,108.00
14,d,155.72
3,d,166.07
16,w,87.00
15,w,200.14
18,w,122.92
1,w,72.60
4,d,80.92
14,w,106.14
13,w,47.17
7,d,114.14
20,w,99.50
16,d,94.07
16,d,68.58
19,d,132.43
9,d,184.29
6,w,123.08
17,w,83.28
10,w,109.68
4,w,198.89
5,w,39.29
16,d,80.51
14,d,74.43
3,w,111.55
14,w,80.51
14,d,126.50
5,w,131.39
19,d,79.21
19,d,129.28
5,d,147.95
13,d,-13.96
19,w,183.06
5,d,51.64
8,d,202.31
12,w,60.78
2,d,97.72
8,d,138.58
8,d,16.68
19,d,-6.46
3,d,141.57
10,d,127.26
15,d,40.43
12,d,109.68
8,d,158.35
16,d,134.58
13,d,61.78
4,w,155.19
10,d,134.69
19,d,212.26
5,d,138.01
2,d,168.85
20,d,27.78
8,d,74.77
13,d,164.08
13,w,166.31
18,d,83.06
2,w,92.65
3,d,33.91
17,w,104.43
3,d,184.45
17,w,119.82
3,d,121.71
10,d,132.90
6,d,144.51
5,d,66.47
18,w,79.99
11,d,106.76
6,d,50.74
11,w,76.87
14,w,69.54
9,d,136.19
20,d,96.65
14,w,78.89
2,d,-56.97
13,w,159.73
20,w,-30.87
6,d,2.84
18,w,86.51
19,d,106.06
2,d,64.75
15,w,52.24
14,w,73.78
3,d,40.78
17,w,72.32
11,d,144.92
12,d,38.58
17,w,139.42
13,d,105.56
10,d,80.78
20,w,142.31
5,d,51.99
11,w,118.62
4,w,90.06
3,w,84.41
18,w,109.72
11,d,112.42
4,w,84.18
8,d,5.08
16,w,241.27
2,w,163.74
8,w,52.51
7,d,81.37
19,d,53.96
17,w,225.46
20,d,88.64
4,d,51.07
14,w,38.47
19,d,47.85
10,d,64.22
20,w,80.68
9,w,35.59
6,w,121.20
7,w,83.50
15,d,121.52
16,d,92.92
17,d,79.07
5,d,101.38
5,w,160.29
16,d,149.94
5,d,124.77
19,d,99.09
14,d,125.73
17,d,112.75
20,w,123.58
15,d,168.09
4,d,61.15
15,d,68.78
15,w,128.97
10,d,143.34
6,d,104.98
9,d,95.67
3,w,54.16
10,w,194.49
12,d,136.42
9,w,166.76
10,w,48.58
1,d,108.67
5,d,100.52
12,d,116.54
19,d,89.22
6,w,123.13
15,w,129.69
11,w,90.00
2,d,117.33
4,d,81.86
16,w,96.63
12,d,65.62
17,w,79.68
13,d,150.41
9,d,195.89
13,d,54.40
13,w,60.52
10,w,65.22
6,d,133.38
19,d,94.19
19,d,89.24
1,w,44.49
2,d,85.37
6,w,112.72
11,d,88.86
3,w,86.34
1,d,56.79
3,d,110.60
1,d,108.56
16,d,78.63
11,d,66.62
13,w,144.51
3,w,166.63
1,w,49.34
15,w,72.03
16,d,138.56
18,w,28.59
16,d,15.49
2,d,153.13
18,d,89.57
12,w,86.97
4,w,35.67
1,w,129.98
11,d,-23.79
1,w,49.77
5,w,114.78
11,d,45.09
17,w,151.88
20,d,72.52
12,d,68.86
1,d,6.85
20,d,78.55
5,d,101.03
20,w,15.62
19,w,107.13
7,w,68.48
17,d,56.86
13,w,173.06
4,d,85.12
20,d,79.35
13,w,107.21
5,d,158.11
1,d,76.30
5,w,177.65
12,w,19.49
5,w,83.69
20,w,101.72
6,w,60.99
12,w,166.60
7,d,111.74
7,w,55.37
3,w,160.90
17,d,117.13
18,d,136.84
20,d,84.37
12,d,72.96
3,d,3.45
20,w,40.52
20,w,197.41
19,d,88.50
15,w,136.03
16,d,113.55
11,w,153.56
18,w,77.26
12,w,129.05
10,w,114.41
11,w,97.13
15,w,203.34
5,d,103.35
2,d,66.84
3,d,61.84
1,d,142.78
18,d,111.04
15,d,101.92
9,w,140.93
7,w,57.24
7,d,37.67
11,w,122.76
20,w,41.91
3,w,38.01
9,d,83.35
11,d,110.27
15,d,168.96
13,d,74.36
3,d,155.01
15,w,142.68
20,d,64.91
7,w,119.25
17,w,169.87
13,d,63.26
17,d,-4.73
16,w,55.89
20,d,121.03
1,d,110.54
4,w,114.64
6,w,47.07
8,d,25.85
15,w,59.12
12,d,113.51
6,w,4.65
17,d,-24.41
3,w,67.69
17,w,161.00
13,d,156.38
12,d,49.55
10,d,75.60
8,w,68.59
12,d,94.82
7,d,34.12
4,d,-10.61
1,w,153.43
13,w,34.34
14,w,135.97
20,d,54.92
3,w,96.92
3,w,111.27
9,d,104.14
5,d,25.57
6,w,50.59
19,d,168.58
16,d,96.99
16,d,99.46
5,w,111.91
12,d,125.63
6,d,90.12
4,d,170.09
18,w,106.25
17,d,109.81
9,d,164.11
17,d,87.31
8,w,78.33
16,d,91.49
6,d,62.66
16,w,92.33
8,w,131.65
16,d,90.81
7,w,120.16
20,w,151.54
9,d,52.72
4,w,151.20
13,w,35.90
13,w,102.41
10,d,131.51
13,w,103.71
19,w,113.55
3,d,100.25
2,d,150.38
20,d,120.68
15,w,152.87
11,d,119.34
19,d,27.37
6,w,22.40
16,w,57.87
18,w,172.48
3,w,143.21
6,d,106.15
17,d,158.24
9,w,31.71
11,d,88.97
12,d,75.29
19,w,124.03
10,w,57.10
9,d,125.47
15,d,183.19
4,d,44.54
9,w,63.85
15,d,44.36
16,d,36.82
19,d,196.02
18,w,104.59
3,d,159.98
19,d,50.38
12,w,191.60
17,d,-13.37
20,w,123.32
20,d,212.09
7,d,154.44
2,d,62.91
17,w,71.86
18,d,118.63
3,w,77.03
2,w,140.51
1,d,146.62
16,w,94.99
7,w,61.76
14,d,30.79
9,w,174.28
3,d,56.83
16,w,143.93
14,w,174.07
11,d,91.55
2,w,77.84
11,w,143.02
20,w,125.59
15,d,180.96
13,d,106.61
2,w,99.26
17,d,134.39
9,d,105.67
18,d,76.07
3,w,103.84
13,w,24.02
15,w,66.89
19,w,-2.89
1,w,78.34
4,w,-6.59
2,d,133.15
19,w,39.70
7,w,113.48
11,d,161.58
7,d,86.92
8,w,104.90
1,d,171.41
15,d,173.83
7,w,148.00
7,d,83.12
12,d,-13.27
7,d,129.91
3,d,64.32
17,d,147.72
1,d,156.82
11,d,138.37
1,d,83.01
20,w,156.65
20,w,143.53
11,w,132.98
4,w,4.74
7,d,220.69
10,w,79.29
13,w,168.16
7,d,71.33
8,d,65.01
13,w,138.37
13,d,36.13
13,d,69.90
5,d,119.22
6,d,-0.72
5,d,100.28
15,w,137.16
2,d,96.45
12,d,-9.36
7,d,63.49
4,w,202.62
18,w,82.58
11,d,121.27
3,d,-8.84
7,d,58.89
11,d,106.76
7,d,133.66
13,w,55.43
6,w,125.56
2,w,167.70
14,w,32.03
3,w,168.42
16,d,117.12
10,w,125.48
2,d,132.86
19,w,72.06
3,w,4.97
19,w,89.78
11,d,219.45
4,w,56.89
4,d,142.08
2,d,87.83
12,w,204.65
5,w,38.54
18,w,55.84
15,d,90.22
4,w,139.73
13,d,190.10
18,d,158.82
13,d,112.08
5,w,47.03
15,d,56.86
12,d,120.63
2,w,195.44
1,d,-14.50
5,d,182.44
7,w,56.14
7,d,104.23
18,w,45.05
13,d,176.13
12,d,61.91
8,w,76.82
19,d,122.12
9,w,58.63
2,w,-19.68
6,d,78.25
8,d,86.93
2,w,142.91
13,w,109.79
10,d,95.85
4,d,123.51
15,d,93.76
4,w,91.89
9,w,108.89
19,w,81.23
3,w,80.46
19,w,172.01
10,w,95.25
13,d,81.40
8,d,33.74
9,w,247.97
19,d,86.46
9,w,171.71
9,d,38.86
10,d,95.58
5,w,60.97
11,w,47.74
9,d,91.19
11,d,207.35
16,d,72.47
19,w,99.63
18,d,67.86
12,w,91.09
16,w,149.77
2,d,-5.70
2,w,134.59
11,d,64.47
16,d,77.17
10,d,87.81
16,w,83.94
3,w,94.87
20,w,77.32
9,d,130.37
17,d,131.86
7,w,49.01
17,d,32.37
17,w,26.86
11,d,67.66
8,w,113.66
14,w,114.49
11,w,57.37
6,d,169.60
9,d,151.58
18,d,121.99
13,w,113.18
13,d,84.72
20,w,146.57
18,w,124.09
10,w,86.93
18,w,112.62
19,d,121.21
14,d,119.97
7,d,106.84
8,d,9.48
14,d,115.82
11,w,39.93
2,d,64.66
16,w,163.96
7,d,113.95
2,w,159.34
15,w,144.45
11,d,119.96
4,w,112.51
14,w,146.23
14,w,148.28
8,d,83.59
17,d,25.08
14,d,119.78
16,w,39.67
19,d,105.52
8,w,93.38
8,w,131.14
9,w,96.12
13,d,144.87
7,d,93.31
1,d,143.00
2,w,112.99
18,d,-2.62
18,d,79.31
8,w,207.54
16,d,121.90
11,d,45.15
19,d,162.78
12,w,115.85
11,d,147.71
2,w,33.18
4,w,129.60
8,d,107.40
18,d,68.87
20,w,26.27
3,d,173.83
1,w,83.50
19,d,74.60
16,w,140.35
1,d,83.25
8,d,153.11
2,w,180.34
19,d,87.54
19,w,201.81
7,w,12.19
9,d,65.71
20,d,66.39
7,w,147.60
4,d,121.89
5,w,46.50
20,d,164.47
11,w,115.46
18,d,42.69
11,w,42.93
13,d,154.47
7,d,95.13
2,w,-23.46
7,d,118.54
12,w,213.69
7,d,103.83
12,w,159.58
9,w,200.97
18,w,56.30
2,d,197.57
7,w,74.68
3,w,197.97
2,w,35.06
6,w,110.84
4,w,84.16
9,w,96.48
2,w,111.41
16,d,52.37
16,d,30.20
7,d,108.93
11,w,106.81
12,d,7.07
5,w,88.50
12,d,86.78
18,d,107.69
11,w,164.44
16,w,159.70
6,w,105.54
6,w,205.24
9,d,123.60
1,w,171.17
15,w,134.28
19,d,145.50
3,w,242.57
6,w,47.94
3,w,145.83
8,w,105.79
3,w,155.02
3,w,83.34
4,d,125.48
17,d,8.88
17,w,153.84
13,d,104.15
4,w,50.90
19,w,44.76
1,d,128.14
14,w,212.91
1,d,63.25
9,d,68.77
19,w,117.28
18,w,61.08
5,d,105.67
15,w,149.47
20,d,96.09
17,w,12.96
12,w,148.41
19,d,14.75
12,w,106.05
19,d,90.30
5,w,98.16
14,d,166.96
13,w,178.01
17,d,119.64
3,d,-3.78
2,w,84.64
5,d,77.84
1,d,164.05
11,d,68.69
5,d,117.44
4,w,68.74
17,w,88.62
2,w,133.18
19,d,41.24
1,d,54.31
4,w,190.50
14,w,118.43
7,d,73.58
13,w,95.70
15,d,105.95
6,w,170.21
3,w,130.73
7,d,79.92
1,d,58.84
11,d,122.65
3,w,178.44
20,d,146.90
7,w,160.77
9,w,135.88
7,w,236.04
17,w,110.13
12,w,131.89
2,d,39.47
18,d,169.19
15,w,12.55
17,w,148.19
3,w,117.01
8,w,119.07
10,d,0.87
9,w,140.04
14,w,80.81
7,w,99.45
11,d,123.04
16,d,147.12
3,w,59.32
2,d,120.63
1,w,43.01
5,d,88.04
20,w,83.97
7,w,69.90
10,d,84.79
9,w,112.83
9,w,82.97
6,d,166.82
8,d,109.59
15,d,175.26
17,w,81.64
3,w,39.61
11,w,42.14
15,w,86.87
19,w,63.67
20,d,228.86
9,w,63.29
15,w,48.95
14,d,100.79
3,d,24.72
5,w,101.02
10,d,202.42
14,w,96.57
13,d,66.46
20,w,77.32
15,w,16.97
7,w,130.16
15,d,133.36
9,d,106.55
20,w,76.78
8,w,184.77
8,d,101.60
4,d,14.08
5,d,193.16
11,w,104.86
9,w,165.95
5,w,57.70
11,d,162.15
10,d,163.13
15,d,108.55
17,w,45.86
17,w,100.28
14,d,91.83
12,w,78.64
13,w,103.50
12,d,149.46
18,d,113.54
20,w,-32.00
17,w,89.30
14,d,133.29
3,d,87.94
15,w,94.93
5,w,7.86
17,w,52.61
11,w,114.46
20,d,43.33
6,d,103.09
18,w,103.74
4,w,130.77
1,w,56.59
13,d,129.01
16,w,42.56
14,d,128.23
19,d,108.06
9,w,160.68
7,w,141.54
4,w,135.03
12,d,210.12
14,w,96.18
8,w,143.05
12,d,147.60
4,w,125.21
3,w,86.91
8,w,129.89
10,d,151.61
15,d,85.19
13,d,38.78
10,w,110.53
4,d,56.44
20,d,79.49
19,w,97.96
14,d,81.29
9,w,85.26
16,w,215.69
4,d,230.32
4,w,86.29
6,w,109.01
19,w,61.55
13,w,73.16
12,d,92.29
4,w,160.00
7,w,60.17
15,w,-1.01
16,w,136.56
1,w,143.19
12,w,128.56
13,d,55.59
5,d,106.28
19,d,62.16
13,d,0.36
16,w,159.88
5,w,191.21
18,d,71.95
2,w,96.81
7,w,121.88
16,d,45.82
3,w,87.59
5,w,125.47
20,w,141.36
11,d,101.94
1,w,66.50
14,d,124.49
17,w,78.76
8,w,221.57
9,w,82.69
2,d,65.74
15,w,22.77
12,d,67.38
13,d,94.33
11,d,166.37
10,d,99.78
20,w,105.88
17,w,66.54
10,w,174.18
9,d,72.04
13,d,92.79
7,w,37.07
15,w,132.25
9,d,157.56
3,w,87.07
13,w,190.43
11,d,41.94
16,w,46.39
15,d,84.38
2,d,104.15
17,d,85.80
20,w,98.60
13,w,114.57
15,d,86.53
18,d,15.39
16,d,121.09
8,d,67.44
7,d,107.91
7,d,46.40
15,w,124.75
11,w,171.50
19,w,132.26
9,d,64.41
9,d,71.59
17,w,87.23
13,w,-6.18
6,d,29.07
19,d,46.96
11,d,129.94
17,d,60.15
5,d,122.91
13,w,49.85
16,d,89.77
4,w,72.59
3,d,106.23
1,w,128.77
20,d,-8.05
13,d,109.05
20,d,85.37
5,d,129.69
1,w,136.01
16,w,-14.20
8,w,101.70
3,d,138.51
19,w,107.39
2,w,98.25
6,d,132.98
18,d,88.46
9,w,135.42
14,w,30.49
19,w,-20.73
11,w,93.73
6,d,42.61
9,w,50.36
19,w,114.70
6,w,33.79
2,d,65.56
8,d,117.97
6,w,111.95
17,w,45.94
8,w,122.28
8,w,90.20
14,d,153.76
12,d,196.79
1,w,135.95
14,w,106.63
8,d,181.79
20,d,133.46
4,d,103.31
8,w,65.49
10,d,53.30
9,d,105.21
2,d,122.79
11,w,98.24
2,d,177.28
16,d,183.43
20,w,74.55
2,w,78.58
2,w,49.73
5,d,57.64
10,w,38.89
7,w,140.29
2,w,138.60
14,w,70.26
18,w,155.37
1,w,132.96
2,d,23.68
3,d,63.05
4,d,119.86
6,d,201.78
7,d,143.37
6,w,162.38
12,d,162.70
8,w,115.19
19,d,135.17
11,d,92.97
16,d,20.73
19,d,78.79
2,w,93.33
3,d,201.07
8,d,99.95
19,w,52.56
2,w,174.30
8,d,86.97
2,w,195.34
10,d,104.75
3,w,143.46
12,w,114.42
9,d,133.99
6,d,139.42
2,w,86.61
19,d,151.93
11,d,62.68
9,w,146.21
6,d,87.18
14,w,140.46
13,w,122.65
4,d,38.41
3,d,230.38
2,w,98.26
20,w,67.82
18,d,111.60
14,d,50.78
1,w,62.95
20,w,76.38
11,d,77.86
2,w,134.68
4,w,128.20
11,d,12.03
2,w,45.97
6,w,123.51
9,d,45.77
6,d,121.94
5,d,76.47
13,d,98.09
1,w,85.65
2,d,39.66
12,d,212.23
20,d,81.16
13,w,113.37
14,d,213.54
1,d,67.95
13,w,162.77
12,d,152.70
15,d,71.62
2,w,75.57
8,w,82.42
5,w,111.84
16,w,36.88
18,d,165.19
19,w,86.48
19,d,68.19
15,w,172.29
10,d,105.13
20,d,157.24
4,w,53.60
17,d,95.83
10,w,96.48
17,w,41.33
11,w,89.91
19,w,150.56
10,d,116.33
11,d,57.58
13,w,49.52
16,d,35.57
19,d,108.16
13,d,70.83
20,w,107.57
1,d,104.14
10,w,130.51
18,d,135.92
17,w,88.63
11,d,174.84
14,d,149.99
18,d,56.29
7,d,114.45
18,w,93.21
8,w,131.27
2,w,162.96
9,d,137.02
8,w,96.80
16,d,149.88
5,w,99.76
15,d,172.01
4,d,132.84
3,w,114.36
20,d,120.02
1,w,59.80
1,d,38.34
1,d,42.89
12,w,118.50
19,d,128.52
12,d,-10.61
20,d,147.94
5,d,87.59
16,d,164.37
13,w,47.88
3,w,129.05
8,d,82.67
4,d,166.10
9,d,88.56
3,w,74.63
20,d,94.72
16,d,54.50
5,w,143.11
14,w,165.16
20,w,113.12
10,w,157.24
8,d,128.91
2,w,117.97
3,w,131.01
8,w,140.36
1,d,27.65
14,d,74.22
8,d,117.99
4,d,120.16
17,d,-15.73
2,d,199.52
2,d,121.70
4,w,33.17
4,w,96.15
9,w,182.26
4,d,106.36
6,w,92.78
17,w,119.82
7,d,183.45
17,d,49.85
17,d,76.38
18,d,121.88
15,d,107.32
9,w,86.01
9,w,101.59
6,w,97.94
19,d,72.42
8,d,168.37
11,d,167.60
18,w,85.71
17,d,53.01
17,w,56.37
18,w,51.99
10,d,63.68
18,w,67.44
19,d,5.77
12,d,27.35
18,d,58.72
19,w,139.10
10,w,135.46
3,d,114.94
9,d,122.79
19,w,7.38
4,d,169.70
10,d,173.00
19,d,96.90
2,d,91.48
16,w,131.65
13,d,88.75
19,w,99.58
6,d,110.08
14,w,130.38
17,d,45.52
6,d,116.00
15,d,142.98
5,d,48.23
19,w,73.42
20,w,72.18
20,w,114.94
7,d,116.65
5,w,162.88
6,w,191.91
18,d,153.52
19,d,164.02
3,w,152.89
15,w,127.48
13,d,99.83
7,d,119.32
9,d,41.61
18,w,109.57
9,d,34.12
1,d,140.57
10,w,118.60
1,w,109.31
1,d,83.87
5,w,62.72
20,d,176.46
13,w,91.29
11,d,27.48
19,w,60.01
5,w,146.28
8,w,168.00
10,d,61.17
3,w,71.75
20,w,113.76
19,d,115.01
13,w,85.72
10,w,101.57
19,w,107.92
17,d,90.53
16,w,74.57
1,d,145.92
14,d,117.30
18,d,171.28
13,d,142.87
7,w,38.63
1,w,171.00
9,w,32.20
6,w,24.51
4,w,118.41
4,w,65.80
8,w,100.05
2,d,203.82
6,d,126.12
20,w,40.13
20,d,157.16
12,d,132.79
19,d,122.51
10,w,133.98
6,d,169.76
5,w,115.72
10,d,168.24
15,d,20.84
16,w,74.74
19,d,66.56
14,d,29.01
6,w,89.92
20,w,124.86
10,d,113.37
6,d,89.86
9,w,151.02
11,w,82.61
15,w,135.58
3,d,105.07
13,w,52.07
19,d,91.81
14,d,109.32
3,w,79.79
14,w,191.95
15,w,181.26
18,d,124.55
17,w,165.05
20,d,64.08
14,d,136.47
10,d,150.87
3,d,73.70
3,d,83.38
7,w,30.24
11,w,48.67
18,w,182.66
13,d,82.59
3,d,77.46
2,d,93.13
5,d,61.52
4,w,113.54
16,w,79.50
20,w,132.22
3,d,54.75
11,d,127.57
12,w,69.67
2,d,182.96
8,w,89.63
3,w,79.96
10,w,128.63
4,d,94.42
7,d,122.24
7,w,230.12
3,w,64.57
15,d,140.20
7,w,68.48
9,w,91.47
11,d,20.50
2,w,174.85
8,w,158.75
3,d,90.38
2,w,139.51
1,d,139.04
16,d,92.83
15,d,125.15
18,d,61.59
11,w,50.23
16,d,105.38
13,w,63.96
4,w,91.71
12,d,93.36
7,w,68.10
4,w,113.31
14,w,128.33
9,w,30.32
8,d,66.83
16,d,105.67
8,d,68.24
11,w,100.10
18,d,82.99
15,d,72.85
7,w,117.28
3,d,-13.28
13,d,98.67
13,d,41.66
