# Atm transactions from machine 08
# format: account number, type, amount
20,w,95.39
2,w,116.32
1,d,49.47
19,w,89.69
2,w,108.73
9,w,184.83
10,w,166.98
17,w,59.28
13,w,-12.58
19,w,105.84
15,w,169.90
8,d,87.90
3,d,123.54
14,w,98.98
14,w,151.28
14,d,62.66
1,d,88.49
15,d,75.53
18,d,122.72
17,w,159.22
20,d,95.99
13,d,178.02
5,d,53.89
8,d,86.45
17,w,103.92
13,w,115.97
2,d,117.92
19,w,128.40
20,d,51.12
12,w,85.46
13,w,97.40
17,d,92.33
8,d,150.24
7,w,91.74
13,w,67.67
9,d,114.90
1,w,141.97
20,d,66.97
2,w,70.99
17,d,182.02
2,w,121.84
20,w,96.98
18,d,70.36
10,d,62.27
5,w,32.46
3,w,48.78
16,d,48.42
10,w,166.43
7,w,27.73
2,w,99.77
18,d,127.69
15,d,43.21
3,w,103.73
16,w,192.24
12,d,64.60
6,w,117.22
20,w,138.68
18,w,35.88
9,d,130.77
19,d,49.50
20,d,146.62
1,w,86.82
12,d,146.64
5,w,70.98
10,d,178.28
5,w,129.75
6,d,87.34
8,w,191.01
2,w,141.10
4,d,-56.83
20,d,181.08
1,d,100.36
17,d,50.10
10,w,77.71
3,d,101.64
8,w,80.26
11,d,104.27
14,w,127.55
2,d,101.82
11,w,76.76
18,w,89.74
15,w,40.77
15,w,57.01
4,w,232.44
19,d,75.94
3,w,130.67
18,d,119.55
4,d,157.61
18,d,49.17
7,w,52.61
17,w,105.00
1,w,104.68
10,d,74.97
5,w,168.25
9,w,104.62
3,d,170.77
11,w,146.62
19,d,141.86
4,d,72.33
18,d,79.29
18,w,143.64
15,d,106.69
3,d,97.65
13,w,68.69
7,w,118.22
4,w,157.28
2,d,136.39
3,w,123.01
3,d,35.51
12,d,165.78
17,w,130.00
12,d,137.29
6,d,89.70
15,w,73.88
4,d,162.93
3,d,79.52
6,d,97.60
7,d,140.95
3,w,132.11
10,w,27.18
17,d,103.99
8,d,156.98
3,w,141.43
20,w,63.63
11,w,172.10
5,w,32.04
7,d,88.54
13,w,76.68
9,d,108.84
18,w,60.39
10,w,17.59
5,w,56.96
14,d,124.79
4,d,159.53
3,w,123.71
3,d,55.97
5,w,113.33
10,d,32.08
17,w,29.19
18,d,75.96
5,w,85.13
3,w,83.22
10,d,136.84
17,d,140.71
9,d,59.07
20,w,177.56
9,d,155.49
13,d,56.06
17,w,30.79
11,w,57.24
11,d,199.31
19,w,64.57
6,d,136.96
5,w,48.90
18,w,43.16
6,d,118.47
17,w,15.89
10,w,57.18
9,w,96.44
14,d,83.76
8,w,-9.54
18,w,146.89
11,w,140.17
6,w,180.28
3,d,27.01
1,d,120.77
1,d,71.05
16,d,133.99
5,d,135.44
3,d,126.00
20,d,63.75
20,d,133.52
6,w,-15.99
14,w,78.35
20,d,89.96
19,w,163.99
17,w,124.80
2,d,159.76
10,d,93.81
20,d,161.78
3,d,56.70
6,w,131.13
13,d,90.01
6,w,61.54
18,w,62.12
5,w,99.57
17,d,115.87
13,d,102.99
11,w,145.76
16,d,82.28
19,w,122.15
13,w,102.19
15,d,140.33
9,d,46.28
5,w,89.75
14,w,76.38
3,d,-23.10
14,d,109.80
9,d,51.54
20,w,130.73
1,w,150.51
3,d,49.93
20,w,79.03
12,d,192.19
9,w,41.73
5,d,101.68
11,w,88.93
15,w,90.74
2,d,163.96
8,d,-0.14
17,w,36.48
20,d,39.34
17,w,82.89
12,w,136.09
2,w,79.86
6,w,172.70
2,d,192.13
5,d,27.50
12,d,104.57
12,d,70.78
13,d,87.19
13,w,127.92
14,w,84.67
4,w,96.49
4,w,136.89
2,d,31.20
5,d,94.66
2,w,124.08
4,w,81.32
11,w,85.15
20,d,102.13
5,w,98.84
2,w,66.40
14,w,84.19
9,w,119.70
20,d,162.17
7,d,133.76
4,w,18.27
18,d,37.50
18,d,5.32
2,w,158.46
20,w,15.25
14,w,90.31
12,d,136.66
9,d,135.72
20,w,144.89
4,d,77.51
16,w,170.57
8,w,90.11
8,w,26.21
16,w,109.51
12,w,185.96
16,w,101.19
10,d,154.22
6,d,144.37
11,d,118.95
8,w,137.69
7,d,114.18
19,d,96.55
3,w,207.57
15,d,50.69
16,d,119.29
7,d,44.88
12,w,148.31
10,d,90.42
16,d,144.60
5,w,72.98
11,w,-8.09
5,w,10.27
11,w,131.96
4,d,88.09
9,d,145.72
5,d,103.16
9,w,121.94
20,d,-2.05
16,d,52.48
3,w,52.60
8,w,86.21
12,w,54.24
1,d,65.84
17,w,11.98
11,d,122.65
12,w,151.25
15,w,96.47
11,d,47.53
13,w,112.03
11,w,27.66
19,w,128.36
17,d,72.13
14,w,82.31
1,w,95.91
1,w,109.21
3,d,102.21
10,d,161.97
8,d,8.70
19,w,83.83
11,w,133.55
8,d,37.55
8,d,35.77
19,d,44.63
14,d,124.20
9,w,101.45
12,d,76.88
14,d,54.76
19,d,51.33
14,w,172.00
14,w,105.77
10,d,17.84
6,d,94.70
3,w,132.62
8,w,151.90
17,w,85.06
15,d,-5.98
7,w,157.48
19,d,86.88
20,d,55.84
15,w,193.65
2,w,39.70
14,w,49.76
14,d,56.08
17,d,85.33
18,w,123.96
12,w,116.67
15,w,124.84
6,w,60.30
4,d,26.52
17,d,162.78
6,w,147.16
18,d,97.04
10,w,50.38
5,w,60.37
5,d,136.05
18,d,28.56
12,d,64.73
18,w,67.08
5,w,120.20
5,w,123.81
7,w,120.83
19,w,189.38
8,w,134.50
5,d,60.84
8,w,130.26
19,w,117.65
4,d,182.07
1,w,170.30
1,w,155.26
20,w,158.30
20,d,53.46
17,w,84.80
13,d,103.30
13,w,158.05
4,w,150.66
12,d,79.17
9,d,50.34
2,w,89.13
8,d,61.03
11,d,41.26
12,w,76.56
4,w,107.34
9,d,44.41
11,d,131.91
7,w,68.05
13,w,168.60
6,w,116.71
13,w,88.17
12,d,48.65
9,w,157.74
3,w,198.40
18,d,59.44
14,d,77.12
8,w,180.27
17,w,62.86
15,d,-11.15
18,d,129.52
12,d,102.60
13,d,134.18
9,d,182.53
20,w,126.66
11,d,135.99
20,w,-38.08
16,w,46.78
1,w,118.66
16,w,43.75
10,d,101.38
12,d,84.64
12,d,70.12
16,d,66.28
13,w,157.95
9,w,108.23
12,w,74.03
12,d,172.39
15,d,97.65
3,d,137.78
8,w,11.34
10,w,18.91
2,w,178.52
6,w,75.64
4,d,98.66
12,d,130.01
5,d,173.31
15,d,82.84
1,d,39.63
4,d,47.97
13,d,107.32
19,w,141.97
16,w,140.17
20,w,134.07
3,w,20.74
12,w,29.59
15,w,120.56
19,w,93.58
11,d,129.12
15,w,113.45
8,d,121.59
13,d,153.23
14,d,132.67
2,d,121.52
11,w,-29.01
12,w,-30.85
4,w,140.91
1,w,140.25
7,d,127.74
20,d,95.20
5,w,17.42
16,w,80.03
18,d,28.28
18,d,57.88
2,d,-11.54
11,d,110.50
13,d,124.69
8,d,71.73
1,w,96.32
15,w,128.38
12,w,89.96
5,d,197.66
1,w,15.55
3,d,212.06
14,d,133.01
16,w,108.64
4,w,70.08
10,w,82.17
19,d,99.18
14,d,103.10
9,w,175.13
6,w,72.78
7,d,114.30
4,d,118.24
11,w,106.59
7,w,210.30
5,w,73.37
12,w,221.43
17,w,138.26
8,d,158.57
13,d,54.19
12,d,143.85
12,w,52.75
14,w,85.89
14,d,125.69
19,w,19.54
9,w,129.52
2,d,94.64
3,w,86.60
2,w,142.71
5,w,64.18
16,d,126.12
3,w,97.97
4,w,48.56
13,d,105.26
19,w,-1.77
16,w,110.02
5,w,132.86
1,d,84.40
14,d,96.65
19,w,195.74
17,d,74.59
10,d,116.10
19,d,63.10
15,w,181.05
4,d,120.39
3,d,156.71
3,d,147.53
14,d,137.77
18,w,200.55
1,d,99.06
20,d,51.61
14,w,113.61
20,w,38.38
12,d,169.65
1,w,166.13
4,w,125.16
12,d,54.15
10,d,119.44
12,w,46.99
1,d,50.85
16,w,57.28
11,w,110.76
7,d,188.25
6,d,165.11
4,d,153.06
19,w,99.03
3,d,60.76
8,d,151.22
6,d,73.42
11,w,120.38
10,d,71.06
19,d,130.37
6,w,73.87
6,w,126.39
19,d,44.59
13,w,104.76
18,d,117.11
14,d,18.68
13,w,78.64
17,w,31.33
14,d,29.06
2,d,124.51
3,d,169.53
20,w,74.17
2,w,145.88
14,d,85.12
13,d,54.49
5,w,68.71
7,d,78.46
11,w,150.88
7,w,180.11
18,w,81.02
15,d,146.38
18,w,197.11
8,d,150.80
8,w,81.29
9,d,141.07
18,d,128.40
11,w,46.61
12,w,136.49
1,d,151.60
3,d,43.96
19,w,30.26
18,w,74.96
3,w,113.64
1,d,72.73
1,w,54.25
16,w,176.34
11,d,99.18
12,w,2.73
6,d,184.12
14,d,-24.31
6,w,190.16
10,d,108.51
2,w,158.43
6,w,26.54
15,w,124.99
8,d,73.09
9,w,84.31
12,w,81.06
7,w,154.01
2,d,14.41
2,w,123.90
15,d,117.93
16,d,69.76
20,d,149.59
11,d,158.75
5,d,180.66
20,d,73.09
3,w,53.77
14,d,125.14
18,d,47.40
5,w,130.48
8,d,154.22
7,d,84.64
20,w,124.33
7,w,5.68
19,w,-78.38
8,d,51.47
15,w,94.47
3,w,77.17
9,w,8.91
1,d,222.20
8,w,61.65
13,d,161.14
18,w,55.55
20,w,109.71
15,d,92.69
2,w,100.79
2,d,78.50
12,d,224.18
12,w,170.14
2,w,142.84
17,w,60.63
5,w,86.91
12,w,72.00
7,d,155.73
16,d,103.53
19,w,149.69
17,w,89.49
5,w,141.94
4,w,157.24
16,w,147.28
3,d,-40.36
5,w,147.78
6,w,88.04
13,w,220.04
1,d,70.31
14,w,186.61
3,w,166.69
4,w,55.03
3,w,106.45
3,d,129.85
5,d,96.08
8,w,80.84
7,w,167.12
20,d,59.59
10,w,98.19
10,w,194.00
17,d,96.36
20,w,53.98
4,d,124.24
15,d,119.37
18,w,7.08
13,w,-28.56
18,w,44.12
8,d,143.63
5,d,94.82
17,d,60.01
1,w,150.21
19,w,16.58
20,d,76.11
12,w,56.93
6,d,125.19
4,d,51.36
12,w,15.19
7,d,127.13
16,w,42.67
4,d,49.36
13,d,-5.34
7,d,111.04
7,w,101.18
2,w,76.29
10,d,121.97
9,d,100.15
12,d,86.34
17,w,58.16
1,d,131.38
13,d,185.48
20,w,117.93
6,w,47.43
1,d,148.02
6,d,178.53
6,w,178.47
13,w,121.85
9,d,18.66
13,w,58.44
14,w,179.07
11,d,51.52
14,w,62.88
18,w,47.57
19,d,62.86
15,w,83.42
19,w,91.44
3,d,110.10
18,d,135.48
1,d,56.93
6,d,137.25
18,w,122.33
20,d,95.18
8,w,98.75
1,d,195.17
9,w,138.31
6,w,27.48
7,w,63.84
6,w,122.33
19,d,27.59
14,d,111.40
10,w,185.96
5,w,122.46
20,w,140.26
18,d,130.27
16,d,147.23
12,d,118.90
6,d,145.89
15,w,118.86
9,w,97.17
19,d,137.96
18,d,51.57
19,w,79.38
5,w,29.27
19,d,207.77
3,d,16.08
20,d,110.61
4,w,-14.26
7,w,134.65
2,d,-0.26
18,w,79.58
2,d,160.11
5,w,74.06
16,d,100.50
19,w,97.00
2,w,68.19
14,w,129.70
3,w,104.12
11,d,160.57
9,w,82.20
12,w,28.78
7,w,197.65
1,d,107.64
6,d,87.30
20,d,50.30
12,d,146.47
13,w,97.61
13,w,179.34
3,w,144.10
1,w,145.46
8,w,37.04
13,d,109.10
11,d,76.62
19,d,131.48
18,w,174.56
18,w,127.29
18,d,105.07
10,d,61.01
12,d,81.25
7,w,112.61
3,d,52.49
8,d,193.87
1,d,85.62
11,w,129.32
11,w,138.48
8,w,53.13
4,d,71.24
18,w,128.00
15,w,193.40
4,w,48.14
1,w,120.12
16,w,31.72
11,d,200.18
18,d,55.10
18,w,60.11
13,w,98.46
11,d,138.06
19,d,136.60
6,d,38.27
17,w,40.20
11,d,76.38
3,d,217.37
7,w,108.04
4,w,156.88
9,w,58.50
3,d,53.17
12,w,127.78
6,d,95.46
9,w,161.40
1,w,29.26
10,d,124.10
19,d,99.81
14,w,76.71
9,w,76.69
15,d,231.59
8,d,152.89
2,d,170.97
4,d,98.73
13,w,44.66
10,d,101.74
5,w,80.23
4,w,168.11
11,d,80.95
17,d,142.60
8,d,83.67
11,w,120.13
20,d,66.99
20,w,148.48
19,d,92.72
4,d,111.71
9,d,78.76
8,w,69.34
3,w,119.01
11,d,86.75
1,w,74.60
4,d,36.25
19,d,69.82
2,w,75.03
16,d,125.04
15,w,109.80
20,d,122.61
1,w,-75.40
16,w,81.11
17,w,103.57
1,w,98.95
20,w,107.34
9,d,25.68
11,d,106.67
9,d,91.47
13,d,78.17
18,w,142.34
9,d,90.62
9,d,123.76
17,d,128.63
11,d,31.89
5,w,17.84
18,d,144.72
17,d,41.89
17,w,189.62
20,d,101.12
17,d,96.84
6,w,86.11
10,w,110.73
6,w,45.65
11,w,60.19
10,d,67.65
14,w,73.53
15,w,96.32
1,d,183.76
5,d,140.11
12,w,175.46
16,d,111.80
1,w,92.24
2,d,119.81
18,w,79.44
4,w,100.02
19,w,215.16
19,w,34.69
16,w,169.78
7,d,86.87
9,w,74.66
20,w,127.36
2,d,158.37
13,w,191.49
19,d,21.79
18,w,226.76
19,w,39.85
1,d,128.12
20,w,98.25
15,w,25.35
16,d,168.24
19,d,70.42
5,d,108.93
10,d,43.90
16,w,90.75
1,w,150.52
8,d,50.15
18,w,126.69
20,w,54.57
8,w,223.24
6,w,58.20
2,d,60.87
15,w,185.83
5,d,114.93
4,d,132.01
19,d,93.35
8,d,107.66
8,d,84.23
12,w,66.97
14,w,70.93
5,d,151.01
10,w,161.98
20,d,116.74
4,d,135.98
14,d,156.06
11,w,54.38
19,d,79.05
1,d,98.53
11,d,88.68
14,w,79.35
6,d,205.61
7,w,146.78
18,d,164.78
3,d,37.77
1,d,159.48
20,d,58.33
5,d,158.45
13,d,180.58
13,d,124.35
6,d,144.78
1,w,89.64
14,w,66.99
12,w,218.02
5,w,18.99
6,w,73.15
2,d,80.39
17,d,101.86
12,d,173.54
11,d,118.89
1,w,99.75
10,d,-14.65
8,d,32.61
10,w,49.62
17,d,133.93
8,d,106.50
6,d,70.12
6,d,113.68
12,d,170.71
7,w,120.53
8,d,114.96
4,d,146.08
17,w,94.27
18,w,135.18
17,w,100.30
7,d,131.89
3,w,74.07
16,d,136.66
4,w,94.81
13,w,135.16
9,w,123.62
12,d,88.13
3,w,-15.94
17,d,140.45
4,d,206.50
13,d,110.99
6,w,175.99
17,w,55.13
16,d,145.02
14,w,128.49
10,d,-30.39
5,d,78.68
10,w,127.90
19,w,152.56
19,d,26.03
19,w,99.99
8,w,199.57
4,d,216.05
16,d,109.00
10,w,112.03
14,w,96.71
11,w,61.95
20,w,161.20
10,d,95.38
2,w,178.14
3,w,89.69
18,d,17.26
12,d,173.55
12,d,29.70
7,d,101.09
19,w,73.89
6,w,81.65
20,d,96.55
17,d,125.08
13,w,29.61
10,d,108.92
3,d,123.85
6,d,89.16
10,d,70.36
14,w,147.98
10,d,130.95
12,d,54.43
3,d,94.91
8,d,47.06
11,w,20.70
13,w,69.96
10,d,26.30
4,w,88.99
20,w,189.19
19,w,119.84
12,w,20.03
8,w,121.04
6,w,69.08
15,d,174.18
13,w,144.63
15,d,105.91
2,w,89.16
8,w,45.94
20,d,48.35
14,w,65.10
5,d,135.04
12,w,149.41
4,d,187.57
5,d,119.91
4,w,121.57
7,w,76.91
19,w,149.02
10,d,152.63
19,w,127.36
15,w,75.85
12,d,26.11
12,d,22.84
9,d,69.54
5,w,45.70
13,w,85.59
17,d,54.14
19,w,104.52
15,d,136.88
20,w,114.73
5,w,37.42
1,d,134.07
14,w,124.62
11,d,97.10
6,d,63.35
17,w,111.65
8,d,40.53
16,d,126.34
14,d,153.71
20,w,67.85
4,w,79.42
7,w,68.45
4,d,110.72
17,w,117.87
16,d,15.81
10,d,90.41
16,d,85.08
4,d,31.27
5,d,142.89
6,w,168.53
14,d,37.60
11,d,-28.80
16,w,126.90
11,d,54.66
7,w,28.53
1,d,91.13
6,d,140.18
14,w,160.51
3,w,92.83
13,d,93.97
18,w,59.26
20,d,125.62
10,d,141.24
16,d,132.73
2,w,41.25
4,w,103.67
16,d,143.16
4,d,74.25
9,w,43.61
11,w,91.26
3,d,110.40
7,w,90.62
5,d,88.38
4,d,85.07
8,w,51.54
8,d,175.26
4,w,108.61
17,w,171.17
18,d,116.98
5,d,83.06
12,w,170.23
12,w,106.78
16,w,126.37
1,d,127.67
7,w,152.91
16,w,150.76
1,w,72.69
18,w,175.11
9,d,86.82
10,d,45.60
3,d,111.57
1,d,139.88
11,w,144.51
10,d,88.62
6,d,87.94
8,w,154.37
3,d,149.15
19,d,35.14
11,w,147.62
11,d,69.73
12,d,109.85
3,w,16.42
7,d,120.46
7,d,135.13
18,d,142.53
4,d,95.76
11,d,76.09
12,w,93.27
16,w,87.45
3,w,121.81
9,d,134.23
11,w,51.15
10,d,151.58
20,d,86.91
3,d,80.86
17,d,128.93
3,d,103.83
3,w,-12.64
5,d,100.30
17,d,69.73
5,w,155.22
8,w,-12.38
13,w,194.49
13,w,112.50
8,d,80.09
2,w,51.39
5,w,126.91
12,d,90.80
1,w,54.68
13,w,0.22
18,w,74.96
6,d,87.58
13,w,122.93
18,w,84.88
13,w,133.27
2,d,124.84
15,w,117.97
1,w,200.41
15,w,140.31
18,d,103.22
19,d,-3.64
12,d,144.63
2,d,87.56
2,w,41.66
6,d,90.36
2,w,101.91
8,d,100.69
6,w,107.64
1,d,171.83
18,d,67.84
7,d,167.65
16,d,56.91
13,d,82.36
8,w,159.12
9,w,137.91
11,d,67.38
10,w,161.10
4,w,153.59
13,w,36.71
5,d,89.31
6,d,12.17
14,d,108.13
8,w,26.68
13,d,64.53
15,w,134.28
10,d,125.73
9,d,96.58
8,d,107.85
2,w,91.21
17,d,91.26
15,d,95.76
14,d,117.81
11,w,139.18
2,d,57.91
7,w,120.19
1,w,37.43
1,d,33.03
10,w,107.70
13,w,26.30
8,d,77.13
7,w,96.37
15,d,98.31
9,w,182.68
15,d,95.07
7,d,42.83
17,w,62.90
4,w,87.01
4,d,82.58
19,w,71.82
9,w,153.60
5,w,94.82
9,d,54.29
8,w,44.00
12,w,83.82
4,w,140.44
3,w,107.61
1,d,163.86
10,d,133.08
17,w,28.08
19,w,65.28
15,d,153.12
18,d,215.11
19,w,38.19
8,d,144.35
4,d,133.58
15,w,129.78
4,w,57.57
19,w,123.30
11,w,156.45
19,d,81.83
15,w,60.33
20,w,-5.52
11,d,133.29
19,d,59.55
14,w,117.12
12,w,36.70
15,w,121.33
11,w,45.29
20,w,88.36
6,w,-8.57
12,d,127.70
6,d,139.71
2,d,108.01
11,d,147.41
14,d,76.48
10,d,179.11
6,d,150.73
1,w,71.47
3,w,177.55
6,d,90.12
11,d,109.76
11,w,83.59
11,d,55.97
13,w,143.88
4,w,36.89
1,w,78.58
13,d,45.75
16,d,93.69
17,w,131.94
13,d,152.82
5,d,135.14
7,w,144.92
8,w,89.82
19,d,31.56
5,d,106.30
13,w,58.01
17,w,56.67
1,d,128.97
10,w,129.14
18,d,134.81
5,d,54.88
1,d,179.84
8,d,128.56
10,d,91.42
8,w,18.24
16,w,43.04
7,d,154.51
2,w,62.08
16,d,86.91
10,d,112.28
5,w,43.38
18,d,125.43
8,w,150.33
1,w,176.23
3,w,44.98
15,d,69.23
7,w,75.98
9,d,146.04
8,d,91.16
20,d,99.77
1,w,104.43
1,d,189.11
16,d,55.57
5,w,66.61
3,w,98.85
18,d,70.14
8,d,80.98
1,w,5.52
13,d,113.33
10,d,133.87
6,d,-21.74
13,w,92.80
8,d,152.08
18,d,159.57
4,w,187.63
14,w,19.11
14,d,28.30
4,w,6.13
20,d,108.47
5,w,116.90
1,d,127.23
1,d,96.54
3,d,10.61
6,w,89.96
11,d,49.37
12,w,130.61
9,d,77.16
1,d,159.44
19,d,113.88
12,d,182.75
3,w,116.78
11,w,18.17
7,d,198.89
6,w,26.43
15,d,115.27
14,w,195.04
4,w,27.29
2,w,120.51
20,w,42.89
4,d,70.85
12,w,144.99
2,d,100.24
1,d,88.65
15,w,139.91
4,w,-17.42
17,w,59.44
7,w,161.93
11,d,75.63
13,w,59.76
10,d,51.69
18,w,49.46
17,w,95.68
3,d,95.90
5,d,53.30
6,d,126.65
2,d,143.68
9,w,143.89
2,d,36.46
9,d,101.69
17,d,149.31
15,d,137.76
3,w,66.99
16,d,184.55
15,w,56.31
7,d,66.12
4,w,134.98
9,w,75.89
1,w,-15.25
20,w,154.54
8,d,109.32
6,w,118.33
8,w,107.75
2,d,83.13
2,w,73.50
18,w,93.42
13,w,36.37
11,d,44.80
17,d,111.96
6,w,146.92
19,d,65.09
13,w,104.71
12,d,92.57
9,w,128.15
10,w,145.50
13,d,20.29
2,w,73.61
6,w,94.72
7,w,212.51
20,w,102.35
6,d,166.49
11,w,24.23
2,d,47.13
18,w,-47.46
9,w,36.93
1,w,81.52
19,d,105.44
1,d,177.21
5,w,189.06
17,d,114.03
13,d,137.01
3,d,79.98
8,w,18.26
7,d,122.52
11,w,145.43
14,w,149.76
10,d,117.70
12,d,5.29
12,d,35.27
20,w,135.68
19,d,109.77
5,d,166.90
8,w,116.91
2,d,116.33
16,w,35.12
9,w,106.26
19,d,115.58
3,w,85.79
12,w,147.79
15,d,102.20
6,d,129.54
12,d,137.20
6,w,73.79
7,w,205.61
20,w,78.32
13,w,51.42
1,d,83.87
7,w,181.18
10,w,94.27
15,d,69.41
8,w,143.66
17,d,130.83
4,w,119.01
10,d,114.60
7,w,72.53
5,d,92.67
9,w,162.13
20,w,137.78
14,d,183.73
13,w,109.39
12,d,79.90
12,w,125.08
7,w,130.80
8,w,99.18
12,w,154.06
13,w,45.40
3,w,17.29
8,w,92.22
5,w,106.99
17,d,140.79
17,w,124.25
12,w,46.21
20,w,104.35
4,w,69.17
8,w,117.35
17,w,131.56
4,d,64.40
17,d,99.85
20,w,172.89
9,d,68.13
15,d,134.01
7,d,47.67
15,w,158.93
8,w,76.88
12,w,100.84
7,w,48.16
15,d,15.76
10,d,120.01
9,d,124.80
12,w,79.88
11,w,105.32
1,d,64.01
2,d,33.02
1,w,68.18
5,w,118.35
16,w,102.09
11,d,143.44
6,d,94.39
13,d,82.98
20,d,19.11
4,d,146.28
3,w,42.50
20,w,71.09
19,w,30.04
9,d,98.26
18,d,88.41
6,d,66.76
13,d,116.24
19,w,168.59
5,d,151.76
20,d,110.75
6,d,188.27
2,w,129.84
18,d,54.80
1,w,74.95
19,d,117.33
14,d,93.86
6,d,115.30
17,w,105.59
10,w,94.01
2,w,123.12
4,d,119.13
5,d,140.04
19,w,15.94
6,d,164.40
6,w,57.58
17,d,134.45
13,w,101.57
17,w,130.60
1,w,24.96
13,w,191.60
1,w,32.99
1,w,180.42
18,w,27.56
14,w,126.11
13,w,141.08
20,w,126.97
7,w,34.88
10,d,68.90
11,w,35.07
7,d,1.69
9,d,101.02
7,d,101.54
15,w,136.99
11,w,90.35
16,d,117.95
5,d,148.44
14,d,106.12
2,d,61.32
1,d,109.43
9,w,112.47
16,w,120.85
19,w,70.46
20,w,94.86
3,w,170.27
1,w,88.99
8,d,144.60
2,d,143.55
19,w,32.40
7,w,150.56
15,w,132.34
20,w,40.97
1,d,159.04
11,w,65.98
9,d,158.88
19,w,129.69
1,w,84.90
3,w,56.08
5,w,50.78
16,d,-82.13
15,d,141.45
18,w,184.43
12,w,68.56
16,d,27.35
8,w,173.95
13,d,70.84
1,d,84.36
15,d,14.19
11,d,95.34
12,d,128.41
18,w,66.42
16,d,62.49
8,d,67.59
6,w,47.24
9,d,65.31
6,w,15.96
12,w,62.57
14,d,13.72
19,w,-0.26
3,d,111.74
6,w,122.95
18,d,139.80
7,d,79.47
18,w,62.52
15,d,65.63
5,w,91.55
9,w,37.62
5,w,90.60
12,d,109.15
12,d,148.90
17,d,51.31
9,w,93.80
8,w,93.51
18,w,73.94
3,w,109.35
17,w,16.54
17,w,53.77
18,w,99.91
14,d,74.68
18,w,86.96
20,d,26.51
17,d,-3.18
5,d,152.62
16,d,33.58
8,d,93.28
1,w,143.65
13,d,57.02
19,d,72.14
12,w,29.43
19,d,60.29
3,w,140.34
20,d,128.69
8,d,217.53
15,w,89.34
3,d,118.97
12,w,114.80
15,w,23.61
16,d,-5.16
13,d,95.22
8,d,126.02
20,w,-0.78
5,d,45.15
14,w,87.14
20,w,146.47
17,d,109.82
17,w,33.84
13,w,39.93
12,d,64.79
12,w,85.99
3,d,23.31
19,d,142.66
1,d,195.38
8,w,110.32
12,w,133.97
3,d,-5.46
9,w,131.63
3,w,26.72
9,d,63.98
4,w,90.83
6,d,84.28
5,w,52.36
2,w,73.97
16,d,89.03
13,d,79.56
2,d,100.40
10,d,127.20
19,d,65.97
12,d,122.77
20,d,70.73
19,d,146.87
9,d,209.79
16,d,103.86
2,d,163.65
14,d,104.17
9,w,167.42
2,w,76.99
9,d,128.22
11,d,145.94
12,w,41.81
16,w,144.70
7,d,172.63
13,w,79.24
20,d,59.94
7,d,131.84
19,w,92.73
9,w,4.87
7,w,47.12
14,d,96.60
10,w,68.16
18,w,83.33
4,w,79.41
5,w,87.81
14,d,70.72
6,w,66.60
18,d,109.91
7,d,81.93
19,d,122.97
12,w,194.25
7,d,79.85
8,d,-39.03
15,w,117.16
8,d,114.07
11,d,80.31
20,d,72.50
13,d,6.11
14,d,104.65
19,d,123.98
17,w,102.48
2,d,137.94
16,w,-7.17
2,d,151.51
6,w,112.30
12,w,59.35
6,w,68.27
3,w,117.89
11,d,132.73
4,d,125.14
19,w,103.01
18,d,138.09
11,w,132.24
17,d,60.71
10,d,51.35
18,d,78.25
18,d,40.30
20,d,88.81
15,d,198.20
18,w,162.99
20,d,120.74
17,w,144.28
10,w,119.88
18,w,84.15
5,w,179.42
4,d,54.65
3,d,155.05
17,d,61.21
17,d,129.98
13,w,124.17
10,d,103.53
9,d,74.88
15,w,86.22
15,w,143.38
16,w,222.41
13,w,76.58
3,d,40.18
18,w,-40.64
19,w,25.14
4,w,65.50
11,d,135.74
7,d,208.92
6,w,87.98
6,w,106.03
18,w,120.72
14,w,-22.64
9,w,192.84
9,w,19.71
18,w,35.57
14,w,72.65
8,w,95.81
17,w,139.83
6,w,146.70
10,d,79.78
11,w,57.40
16,d,24.61
8,w,130.83
8,d,158.48
17,d,-15.26
4,d,91.99
15,w,131.23
3,w,164.14
17,d,59.23
18,d,127.47
10,w,89.08
2,w,76.68
18,w,46.13
11,w,128.68
20,d,237.63
2,d,59.62
15,d,107.85
9,d,7.03
14,d,80.16
2,d,213.07
5,w,102.30
7,w,89.15
19,w,181.45
11,d,134.80
7,w,98.42
4,d,106.23
11,d,168.56
13,d,122.22
12,d,118.70
19,w,86.77
7,w,81.86
13,w,165.56
15,d,49.37
20,w,214.41
15,d,122.36
2,w,44.91
1,d,148.08
16,d,73.87
13,w,85.07
19,d,143.17
19,d,141.95
17,d,214.98
15,d,163.06
4,w,107.34
12,w,183.57
15,d,64.44
17,d,48.94
3,d,240.81
4,w,176.01
9,d,161.17
8,w,29.54
20,d,83.79
7,w,90.83
5,d,153.19
5,d,111.60
13,w,131.44
13,w,25.68
11,w,147.25
19,d,36.99
11,w,95.53
8,w,39.41
3,w,85.95
9,d,125.09
9,w,61.19
12,d,17.27
15,w,141.37
4,d,79.51
17,d,110.32
5,d,135.30
1,d,107.07
19,d,18.50
14,w,135.20
2,d,59.58
2,w,78.20
18,w,181.80
6,w,31.97
9,d,123.49
9,w,155.29
12,w,50.38
14,w,29.85
2,w,29.73
17,d,106.78
9,w,-7.80
20,w,165.85
4,w,52.81
14,w,83.53
17,w,64.15
7,w,176.10
11,w,118.92
7,d,21.91
16,d,-27.06
