# Atm transactions from machine 03
# format: account number, type, amount
5,w,116.86
2,d,152.79
18,d,138.69
17,d,80.84
20,w,61.02
4,d,121.33
2,d,78.24
7,w,132.93
9,w,85.55
13,w,222.00
17,w,145.65
13,d,49.81
9,d,153.48
16,d,51.25
9,d,39.98
15,d,61.60
15,w,136.45
1,w,100.55
1,d,126.23
10,d,177.21
16,w,60.43
19,d,95.48
1,w,168.68
13,d,123.18
13,d,84.99
4,w,103.62
16,d,45.96
13,w,-5.32
16,d,234.86
9,w,27.46
1,d,144.98
1,w,110.83
14,d,62.38
11,d,95.32
9,w,107.49
5,w,43.92
5,w,93.58
13,d,113.45
2,w,185.39
3,w,10.22
7,w,53.30
20,d,-39.12
4,w,102.49
1,w,123.47
8,d,127.20
11,d,129.61
15,d,159.59
8,w,119.55
16,w,40.16
15,d,225.52
14,d,105.92
18,d,98.22
1,w,103.65
1,d,15.57
2,d,89.56
15,d,155.42
19,d,60.94
12,w,-2.60
8,d,126.86
18,w,118.42
1,w,104.69
7,d,58.45
14,w,110.18
1,w,58.34
5,d,94.43
9,d,9.26
9,d,81.14
5,d,61.40
1,w,62.92
13,w,171.80
5,w,152.53
11,w,189.15
19,w,16.53
13,w,52.64
2,d,125.36
10,w,-2.21
12,d,154.72
4,d,54.80
14,d,129.20
1,d,47.28
9,w,84.30
20,d,136.18
20,d,110.59
9,d,96.34
5,d,55.04
4,w,48.75
20,d,137.35
1,d,175.85
13,w,68.65
10,d,90.43
2,d,5.86
18,d,141.67
19,w,98.15
4,d,104.98
8,d,57.31
3,w,137.18
6,d,99.67
16,d,176.43
20,w,87.39
14,d,-0.40
20,w,74.04
6,w,138.96
4,w,129.13
4,w,16.36
15,d,53.27
4,d,109.76
9,d,140.48
2,d,45.25
9,d,199.74
20,d,151.27
8,w,117.19
1,d,41.90
8,w,148.75
9,w,101.30
19,w,72.48
6,w,94.76
19,d,134.60
9,w,165.81
12,d,145.23
5,w,168.74
10,w,87.34
4,w,109.07
12,d,77.07
13,w,104.85
14,w,2.68
13,w,165.81
14,w,148.36
3,d,60.67
7,d,185.39
7,d,87.05
20,d,130.18
10,d,68.33
8,w,62.81
6,w,118.97
16,w,84.50
1,w,112.93
19,w,59.78
6,d,154.35
19,d,184.68
7,d,76.07
7,w,116.65
7,d,63.29
10,w,65.04
3,d,53.37
3,w,136.02
18,w,90.01
12,d,70.59
13,d,33.71
2,w,125.10
1,d,97.34
11,w,70.43
15,d,47.59
10,d,79.55
13,d,95.66
4,w,75.37
2,w,200.31
10,w,54.83
19,w,133.08
20,w,87.50
20,d,132.47
2,w,107.05
2,d,52.70
7,d,107.11
20,d,91.86
6,d,127.95
2,w,100.51
1,d,137.68
4,d,93.42
19,d,146.58
13,d,135.41
11,w,152.60
19,d,30.85
15,d,98.24
8,d,57.68
3,w,148.49
2,d,186.58
9,w,47.47
2,w,30.67
6,w,80.60
4,d,122.79
14,w,54.27
5,d,102.66
15,d,14.30
13,d,106.82
3,d,70.59
3,d,145.42
19,d,128.90
10,d,135.03
20,d,37.31
4,d,32.07
13,d,66.13
14,w,111.77
7,d,69.17
18,w,109.26
12,d,79.21
7,w,86.70
15,w,37.43
13,d,-7.75
15,w,99.21
6,w,61.56
15,w,139.10
20,d,87.43
8,d,85.74
19,d,129.10
8,d,84.03
20,w,180.55
9,w,54.88
14,d,105.56
6,w,119.60
3,w,87.89
11,w,90.96
14,w,109.04
20,w,159.92
20,d,68.05
4,w,92.46
8,w,120.18
15,w,100.08
9,w,96.26
1,d,122.15
2,d,52.71
6,d,89.74
8,w,155.67
4,d,191.98
12,d,169.14
9,d,145.20
19,w,88.03
13,w,71.91
16,w,70.25
12,d,87.70
15,w,137.99
9,w,239.84
16,d,197.15
18,d,44.61
17,d,75.89
13,d,119.56
9,d,131.09
20,d,119.73
10,w,111.40
5,w,57.66
3,d,97.75
18,d,43.86
7,w,88.30
12,w,19.96
9,d,65.56
8,d,172.29
13,w,13.59
1,d,46.63
7,d,45.86
16,w,76.11
15,d,80.00
2,w,45.05
13,w,94.08
12,w,67.00
16,w,86.97
15,d,51.86
14,d,195.49
14,d,174.72
2,w,90.76
15,w,21.93
18,d,90.10
16,d,113.34
19,w,99.55
1,w,54.40
16,w,109.39
15,d,191.79
7,d,170.96
4,d,17.09
18,d,56.67
6,w,127.29
9,d,168.77
8,d,156.83
17,d,31.93
15,w,173.39
2,w,89.54
11,d,106.39
2,w,85.97
18,w,86.54
19,w,128.22
15,w,133.93
7,w,221.95
5,d,104.54
2,w,41.98
17,d,63.72
7,d,58.36
20,d,18.61
7,w,35.66
1,d,122.62
6,w,105.70
6,d,109.76
10,d,108.66
8,d,150.51
1,d,49.85
14,w,49.53
5,d,24.04
18,w,166.44
10,w,56.05
3,d,9.87
3,w,131.59
10,d,100.96
19,d,44.25
12,w,193.05
4,w,85.87
3,d,117.06
5,d,51.37
4,d,58.02
6,w,81.23
12,d,156.16
4,d,94.25
16,d,140.73
4,w,183.35
16,w,112.36
2,w,104.76
12,w,146.71
8,w,196.80
7,w,84.31
6,d,213.70
14,w,97.69
9,w,86.20
15,w,89.31
19,d,47.78
12,w,-7.87
17,d,98.10
10,d,97.68
20,w,158.75
1,d,114.10
17,d,208.20
20,d,46.85
5,d,45.92
17,d,189.15
8,w,6.00
19,d,35.18
19,d,91.18
13,d,62.07
1,d,13.94
1,w,91.21
5,w,135.57
12,d,147.70
19,w,125.98
12,w,35.03
11,w,16.64
2,w,138.12
17,w,194.61
18,w,104.91
6,w,39.89
6,d,109.99
16,w,85.31
8,w,101.18
17,d,36.67
19,w,151.32
8,w,68.51
18,d,84.26
15,w,50.72
18,d,45.83
17,d,107.27
5,d,70.61
3,w,124.87
3,d,141.12
16,w,31.20
7,w,135.86
3,d,118.71
5,d,183.89
2,w,84.50
19,w,101.12
7,d,121.78
5,d,118.18
12,w,86.76
20,w,168.26
18,w,81.60
3,w,92.85
9,w,149.08
17,w,101.51
2,d,150.22
9,d,84.69
19,d,157.94
2,w,120.66
4,w,128.89
4,w,108.30
11,d,109.52
12,d,133.49
19,d,107.90
2,w,178.21
13,w,64.52
11,w,104.99
1,w,51.66
19,w,97.34
5,w,59.25
1,w,142.02
2,w,171.76
16,w,87.56
18,d,153.46
8,w,189.64
7,w,53.71
9,w,83.96
4,w,214.68
10,w,82.49
9,w,107.29
16,d,92.71
12,w,50.83
16,w,78.85
6,w,121.29
15,w,73.39
13,w,88.85
12,d,106.83
2,d,103.92
7,w,96.70
18,w,112.32
4,d,102.15
3,w,110.75
1,w,93.52
2,w,81.40
16,w,-9.30
18,w,130.19
14,d,100.97
11,w,99.43
5,w,127.45
13,d,136.31
14,w,104.59
13,w,53.97
4,d,140.83
19,d,71.09
2,d,140.62
17,d,42.17
11,w,123.26
2,d,87.62
10,w,13.65
11,d,85.06
4,d,152.17
17,d,85.34
9,w,88.13
17,w,112.27
11,d,80.17
6,d,121.41
1,d,211.71
11,d,114.59
9,w,126.63
9,d,53.21
7,w,80.16
2,w,127.84
20,w,-9.36
7,d,58.19
2,w,151.30
9,d,46.01
1,d,148.51
11,d,134.14
17,w,60.83
8,d,100.76
11,d,113.47
18,w,70.32
2,w,138.53
3,w,27.41
15,w,127.08
9,d,39.25
3,w,31.05
9,w,129.87
1,d,121.15
14,d,219.66
3,d,76.60
3,w,57.32
13,d,35.45
1,w,117.56
8,w,121.66
15,w,148.25
9,d,72.47
6,d,65.04
9,d,147.87
7,d,17.67
19,w,80.57
5,d,114.60
19,w,47.91
11,w,124.88
20,d,95.53
17,d,85.49
7,d,88.31
11,w,109.60
6,w,112.85
2,w,25.35
19,d,103.68
1,d,135.36
18,w,152.86
9,d,16.73
18,d,122.99
20,d,178.28
15,w,88.00
20,w,111.81
3,w,58.93
19,w,78.81
4,w,216.98
1,d,139.07
13,w,159.44
19,d,198.45
4,w,115.28
2,d,115.58
5,d,30.62
2,w,102.11
8,d,7.94
15,w,99.69
5,w,145.85
5,d,90.13
5,w,87.15
13,w,98.00
13,w,148.93
19,w,101.77
14,w,88.05
7,d,86.63
5,d,115.70
4,d,135.14
12,d,58.62
10,d,-6.74
17,d,144.91
1,w,198.38
3,d,55.40
12,d,47.57
13,w,138.32
8,d,131.37
11,w,81.22
19,w,66.48
19,d,141.33
6,w,165.73
14,w,144.31
12,w,100.02
1,d,82.28
3,d,78.96
7,w,100.31
11,d,110.72
2,d,54.36
15,d,122.93
1,w,133.32
16,d,126.30
9,d,85.41
19,w,89.53
19,d,120.65
17,d,80.46
2,w,107.06
17,w,62.05
10,w,83.19
15,w,72.99
4,d,50.73
8,d,91.04
19,d,90.63
16,w,13.37
1,w,168.19
4,w,22.47
18,d,131.63
19,d,103.84
19,w,102.20
20,w,144.95
18,w,52.78
6,d,97.32
7,w,24.06
3,d,147.94
20,w,98.46
13,d,26.09
18,w,30.23
2,d,96.88
12,d,141.98
20,d,161.64
20,d,166.56
11,w,143.38
12,d,44.07
18,d,134.22
5,d,166.88
15,d,89.76
19,d,129.56
14,w,167.74
3,w,156.99
11,w,55.31
17,d,17.70
16,w,52.29
5,w,81.11
6,d,141.49
11,w,40.12
7,d,96.02
4,d,15.53
15,d,86.49
5,d,148.09
9,d,202.16
19,w,43.77
17,d,38.92
1,w,137.78
12,d,110.21
8,w,83.73
1,w,19.25
4,w,168.02
9,w,177.14
5,d,135.55
20,w,99.18
4,d,73.22
3,d,-20.62
5,d,25.40
20,d,34.82
20,w,201.41
1,d,156.40
14,w,102.12
17,d,214.08
6,d,68.43
10,w,144.18
2,d,87.60
1,w,101.43
16,w,114.82
11,w,129.56
17,d,190.58
7,d,37.40
10,w,140.10
5,d,80.35
13,w,-25.55
6,d,146.05
3,d,62.20
10,w,107.58
18,w,91.28
2,d,133.01
10,d,42.54
1,w,32.02
17,w,104.62
2,w,93.57
14,d,185.20
9,w,99.50
6,d,126.05
20,w,124.57
9,d,91.93
16,w,102.39
3,d,136.40
1,d,83.08
2,w,141.43
7,w,77.26
4,d,100.41
13,d,33.92
14,d,52.80
12,d,111.80
2,d,133.26
7,d,149.43
20,d,164.66
6,d,152.85
17,w,52.13
15,w,119.12
18,w,91.75
4,w,32.75
10,w,141.43
13,w,152.23
18,w,158.03
6,d,-18.04
12,d,24.66
16,d,-9.68
5,d,38.33
3,w,53.99
16,d,37.70
5,w,209.45
2,w,67.55
1,d,108.45
1,w,75.94
10,d,190.05
7,d,129.20
18,d,160.08
10,w,39.56
14,d,75.82
3,w,102.27
19,d,177.18
20,d,-5.49
4,w,153.54
5,d,82.21
19,d,117.33
3,w,114.80
4,d,68.63
9,d,127.62
12,d,167.62
16,w,174.79
18,d,118.96
19,d,83.81
16,w,181.63
12,d,64.52
15,d,145.31
16,d,57.74
12,d,119.58
10,d,49.94
18,w,98.13
10,d,86.11
8,w,122.94
3,d,103.20
6,w,103.07
16,w,180.53
20,w,81.97
4,d,192.17
2,d,101.15
15,d,74.67
12,d,70.22
11,d,62.83
11,w,113.12
4,d,56.07
8,w,35.24
19,w,53.12
20,w,-0.12
11,w,120.15
17,d,126.61
12,w,46.09
11,w,133.51
2,d,121.78
18,w,38.53
19,d,83.54
18,w,82.66
17,d,69.26
8,w,149.39
3,d,182.62
1,w,57.20
15,w,156.45
3,w,116.08
5,d,135.42
6,w,31.24
5,d,65.63
18,d,63.79
16,d,-57.19
9,w,86.48
17,d,102.27
13,d,156.68
16,w,138.06
11,d,83.39
19,w,126.01
5,w,148.74
3,d,25.92
2,d,34.36
1,w,85.45
16,w,137.79
16,w,160.97
7,d,165.47
18,w,62.64
19,d,54.38
4,d,138.94
10,w,105.23
1,d,-5.29
4,d,58.45
3,d,85.35
9,w,120.93
20,w,78.55
15,w,107.12
9,d,239.74
5,d,88.93
1,w,102.83
11,d,161.01
17,d,105.06
19,w,65.28
20,w,102.93
4,d,131.75
18,d,81.24
11,w,155.89
7,w,25.90
16,w,7.17
6,d,75.18
14,w,164.77
14,d,105.49
2,w,150.00
15,w,38.77
17,d,108.70
19,w,111.65
5,w,131.07
2,w,195.98
8,d,96.58
4,w,107.83
19,d,32.60
15,d,86.70
11,d,92.66
6,w,83.39
16,w,76.13
8,w,131.12
10,w,64.99
8,d,12.06
9,d,54.77
5,d,194.12
8,d,43.17
11,d,214.99
9,w,150.46
4,w,36.00
6,w,101.81
16,w,73.96
1,d,124.02
2,d,32.76
13,d,187.23
17,w,119.00
9,d,129.39
2,w,70.31
13,d,18.53
2,w,71.10
15,d,106.04
17,d,35.80
7,w,190.97
2,d,52.30
13,w,18.07
9,w,175.70
10,d,112.83
19,d,50.41
5,w,132.26
20,w,24.54
10,d,15.07
15,d,171.21
20,d,132.98
13,d,194.88
10,d,136.76
11,d,150.33
5,w,147.91
14,w,84.54
20,w,99.28
2,w,70.34
4,d,115.82
2,d,45.05
6,d,89.00
12,d,103.85
3,w,115.45
15,d,107.50
3,w,82.96
16,d,85.41
20,w,33.40
20,d,98.84
2,w,106.23
19,d,159.79
9,d,57.10
17,w,120.63
6,d,167.27
15,w,99.84
16,w,-49.27
8,w,19.35
2,w,156.08
17,d,171.57
18,d,56.94
11,w,46.23
4,d,96.81
2,d,120.56
12,d,24.93
4,d,111.99
12,d,76.71
9,w,58.11
10,w,5.16
5,d,43.76
6,d,160.91
17,d,111.94
19,d,135.23
12,d,202.54
19,w,81.01
5,d,70.91
10,w,9.21
10,d,176.00
5,d,154.84
4,d,60.40
12,w,161.19
4,w,115.38
5,d,58.61
3,w,124.55
9,w,29.05
7,d,110.64
17,d,-23.81
5,d,132.02
13,d,187.08
15,w,98.35
12,w,68.03
11,d,22.54
18,w,136.09
18,w,89.91
8,d,93.02
18,d,102.47
7,w,40.40
6,w,61.32
14,w,114.59
16,w,66.34
20,d,63.13
20,w,52.66
11,w,57.40
1,d,57.31
2,d,129.35
8,d,72.53
12,d,48.14
12,w,67.96
10,d,173.81
10,d,11.51
17,d,126.48
5,w,123.94
12,d,62.54
19,d,88.13
7,w,138.13
15,d,34.33
12,w,101.81
17,w,36.34
15,d,190.11
17,w,128.94
10,d,127.19
18,w,108.09
8,w,109.70
3,d,134.76
18,w,52.70
7,d,152.96
15,d,92.38
7,w,127.19
7,w,108.03
20,d,129.08
3,w,62.74
20,d,138.64
12,d,202.25
8,w,90.62
5,d,31.49
14,w,126.11
18,d,25.62
9,d,115.45
9,d,70.25
9,d,175.45
9,w,65.01
12,d,165.52
7,d,130.74
7,d,59.32
3,d,169.09
16,d,134.00
19,w,61.98
15,w,173.57
5,d,145.74
18,d,75.67
2,w,141.13
6,w,83.41
7,d,-24.12
5,d,75.33
10,w,75.04
7,w,115.26
14,d,49.98
6,w,4.64
15,d,120.07
18,d,116.30
20,w,119.35
3,d,187.10
18,w,97.32
9,w,116.09
4,w,137.23
16,d,158.09
20,d,34.31
7,d,72.15
12,d,101.10
1,w,78.60
5,d,116.20
16,d,-22.48
7,w,119.11
1,d,-2.46
19,w,68.16
6,w,105.09
8,w,151.81
7,w,36.95
6,w,78.51
6,w,202.83
2,w,130.11
8,d,111.29
8,d,126.20
13,d,79.65
4,w,137.20
18,d,134.89
12,w,53.16
8,d,84.57
10,w,27.91
3,d,68.85
7,w,139.89
10,w,203.01
6,w,110.49
15,w,53.54
15,w,103.11
12,w,137.44
17,d,113.19
16,d,131.75
15,d,132.64
15,d,29.84
9,w,103.66
16,d,88.94
15,w,67.36
6,w,75.31
13,w,170.14
4,w,15.62
5,w,164.18
3,d,190.39
1,w,236.30
1,w,172.63
8,w,2.52
4,w,100.41
4,d,119.82
19,d,57.86
10,d,11.46
5,d,119.15
5,d,180.08
2,d,77.62
17,d,81.83
2,d,127.82
11,d,151.51
14,w,23.13
5,w,94.35
1,d,103.19
12,d,129.73
1,d,71.26
4,d,68.92
16,w,139.69
14,d,93.96
6,w,128.08
5,d,215.29
9,d,-3.16
12,w,125.01
17,w,88.19
2,d,156.27
3,d,55.50
16,w,119.58
6,w,110.67
13,w,153.55
12,w,166.38
8,w,77.76
19,d,98.69
14,d,86.33
8,w,73.59
20,d,16.21
3,d,97.48
15,d,32.09
4,w,111.13
15,d,24.63
1,w,70.99
8,d,146.22
13,d,27.92
12,w,25.36
13,w,144.18
13,d,169.80
5,w,197.09
20,d,99.06
11,w,47.69
19,w,124.80
5,w,49.26
11,d,17.23
2,w,191.68
14,d,160.36
4,d,180.31
2,d,177.14
5,w,-12.58
11,d,82.66
9,d,120.23
4,w,112.94
18,w,123.05
3,w,2.11
14,d,70.49
7,d,135.40
2,d,119.28
16,w,13.91
4,d,241.30
2,d,123.84
7,w,81.29
17,w,68.49
7,w,142.50
12,d,139.72
13,w,75.13
14,w,80.82
4,w,88.59
7,w,176.52
8,d,94.19
5,w,80.05
4,d,115.74
5,d,159.02
1,d,166.52
3,d,67.68
1,w,53.81
12,d,112.28
5,w,160.70
7,w,62.48
12,d,92.29
4,d,104.56
5,d,225.75
19,d,250.69
17,d,73.58
14,d,74.81
18,w,101.11
12,w,98.20
1,w,145.02
4,w,117.24
11,w,-11.95
1,d,37.23
19,w,140.20
15,d,113.10
15,d,6.98
5,w,35.46
8,d,68.98
10,d,-23.31
16,w,63.73
14,w,179.43
18,w,131.63
5,w,18.56
9,w,159.28
9,w,69.30
9,d,10.01
16,w,125.95
11,w,140.10
18,d,109.50
5,d,61.37
4,w,76.22
1,d,143.25
2,d,150.62
14,w,153.68
7,d,111.56
20,d,108.43
13,w,58.65
16,d,180.63
12,w,197.04
16,d,88.91
3,d,156.50
2,w,158.15
5,d,149.74
8,d,74.04
4,d,124.32
9,d,154.17
15,d,141.73
5,w,15.95
13,w,73.53
18,w,56.44
3,w,32.99
12,w,140.75
15,d,41.05
2,w,61.28
8,d,29.57
15,w,114.94
20,w,65.86
7,w,183.77
17,d,129.37
18,w,95.49
16,w,143.92
7,w,38.08
9,d,1.83
10,w,58.81
18,w,193.84
19,w,95.13
6,d,94.21
11,d,144.96
9,d,135.95
6,d,56.15
11,w,69.34
17,d,40.03
6,w,130.01
9,d,105.39
6,w,127.63
13,d,92.01
1,w,45.57
14,d,176.22
11,w,84.90
14,w,94.30
4,w,44.87
11,d,88.33
19,d,21.44
12,d,44.66
16,w,-16.78
19,d,72.54
3,d,-20.85
17,w,112.24
14,d,115.80
6,w,23.50
19,w,90.21
9,w,80.05
11,w,36.95
7,d,148.55
2,d,52.74
18,w,201.65
10,d,67.77
15,w,74.31
10,w,88.01
7,d,54.91
3,w,171.89
2,w,125.58
6,w,122.09
14,w,153.94
2,d,169.02
13,d,156.07
15,d,58.70
5,d,36.52
8,d,69.83
18,w,203.30
5,d,232.17
9,d,152.69
3,d,98.10
2,d,73.97
15,d,62.29
14,w,-4.83
5,d,93.32
16,w,96.86
4,d,46.20
7,d,43.67
17,w,129.52
8,d,106.42
15,d,-3.69
3,w,-14.48
18,d,171.66
20,w,200.90
4,w,107.35
4,w,-54.44
4,d,109.79
12,d,56.45
4,w,175.23
10,w,89.92
9,w,150.02
4,d,172.01
6,w,55.31
8,d,115.38
18,w,64.70
16,d,53.04
16,w,76.14
6,d,154.15
5,w,52.80
3,w,107.89
4,w,78.31
3,w,180.17
5,d,212.90
18,w,154.84
1,w,70.48
1,d,165.91
6,w,72.78
9,d,102.62
17,w,105.14
17,d,91.83
9,d,46.67
1,w,106.83
17,d,201.90
2,w,116.65
4,w,141.08
9,w,91.46
20,w,70.37
10,w,130.53
5,w,110.61
19,d,134.80
12,w,99.71
18,d,106.68
3,d,100.24
5,d,131.71
14,w,138.52
5,w,91.46
18,d,202.82
12,d,80.61
20,d,13.88
15,w,41.03
16,w,76.65
13,d,153.11
17,d,103.27
14,d,124.94
6,w,80.20
15,w,33.30
19,w,164.38
9,d,161.66
11,d,104.35
12,w,134.24
20,w,137.32
6,w,83.95
17,d,121.33
15,d,132.28
16,w,44.76
13,w,169.67
9,d,56.32
9,d,151.71
18,d,88.79
16,w,64.29
3,w,40.54
15,d,74.09
15,d,113.24
1,d,68.80
2,w,89.15
16,d,101.64
2,w,65.04
17,d,80.74
9,w,152.11
18,w,130.20
15,w,138.96
14,d,43.04
14,d,195.09
20,d,104.84
3,d,91.75
12,w,137.12
17,d,118.72
5,w,47.50
2,d,33.30
3,d,199.05
10,w,149.64
17,d,105.23
13,w,95.16
15,d,46.19
2,d,199.95
12,d,107.13
13,d,8.39
2,w,72.95
6,d,112.65
17,d,150.54
18,w,55.13
8,d,139.52
7,w,89.20
18,w,148.60
19,d,61.66
20,d,103.37
15,w,163.96
13,w,81.67
2,w,96.49
8,d,102.68
15,d,188.35
4,w,71.04
4,w,109.17
18,w,94.90
7,d,167.79
5,w,44.09
12,w,84.22
6,w,123.17
6,d,126.21
5,d,197.24
9,w,68.85
12,d,217.27
1,w,-43.94
7,d,50.58
9,w,106.52
14,d,136.09
6,d,126.93
2,w,55.22
11,d,148.83
15,w,98.21
4,d,125.54
3,w,110.86
16,d,181.87
3,w,231.42
4,w,113.75
5,d,156.22
7,w,99.87
6,d,81.65
10,d,200.98
3,d,112.13
5,d,36.77
18,w,190.11
19,w,113.47
18,d,89.58
2,d,163.50
16,w,124.59
19,d,159.97
6,w,132.70
4,d,34.67
16,d,13.72
11,d,87.25
2,w,-15.77
19,d,52.38
2,d,57.92
1,w,60.73
5,w,39.55
4,d,45.21
1,w,94.85
12,d,106.18
7,d,100.16
5,w,118.32
8,w,164.48
14,w,60.42
2,w,44.01
19,w,60.65
20,w,55.11
17,w,80.52
13,w,86.10
8,d,92.54
1,d,102.49
10,w,-31.54
14,w,164.82
16,w,-40.27
19,w,77.78
13,w,99.96
20,w,61.63
15,w,165.85
1,d,87.98
1,w,66.54
4,w,-26.02
10,d,101.21
2,w,161.12
10,w,8.84
8,d,107.15
15,w,144.90
1,d,100.10
6,w,70.57
14,w,135.11
15,d,80.59
2,w,78.04
5,d,217.81
10,w,177.26
17,w,106.08
4,d,107.44
4,w,80.58
12,d,87.27
18,w,89.31
8,d,168.94
7,d,120.87
15,w,17.59
19,w,121.90
8,w,83.37
19,w,113.29
4,w,142.97
19,d,54.94
12,w,165.77
17,w,114.74
7,w,103.30
17,d,80.67
15,d,148.98
14,w,145.27
12,d,44.63
14,d,161.52
10,d,121.50
8,d,50.03
12,w,173.04
18,w,87.34
13,d,142.60
3,w,78.03
19,d,101.26
2,d,177.29
18,d,36.94
7,w,121.15
16,d,129.03
8,d,112.66
8,w,82.68
18,d,54.69
12,w,89.15
16,d,143.95
12,w,92.07
7,w,165.35
4,d,93.02
20,d,49.99
3,d,62.16
10,w,-12.25
6,d,226.67
12,w,55.71
4,w,109.13
8,d,71.63
18,w,75.09
4,w,64.86
17,d,152.70
11,w,116.86
15,w,75.20
19,d,105.15
2,d,152.64
12,d,70.14
14,w,124.16
7,d,118.23
13,d,159.92
5,d,265.64
1,d,116.52
19,w,101.11
5,d,34.44
14,d,67.43
17,d,59.31
19,d,182.53
8,d,55.18
12,d,108.83
13,w,70.33
11,w,-17.89
7,d,104.15
20,d,120.17
15,w,66.19
11,d,99.87
12,d,75.50
4,w,105.63
15,w,97.67
19,w,66.04
5,d,87.10
13,w,133.62
11,w,146.58
16,d,113.66
1,w,39.02
16,w,21.50
11,d,4.21
4,w,92.28
13,d,109.74
12,d,89.50
15,d,132.21
3,d,76.57
12,d,34.71
13,w,78.62
12,w,94.78
16,d,206.83
10,d,-28.86
16,d,108.58
11,w,141.01
12,w,67.81
3,w,21.92
10,d,141.86
3,w,74.76
19,w,78.45
15,w,122.64
12,w,112.10
2,d,48.15
14,d,150.94
4,d,26.39
9,d,169.15
18,w,115.14
14,w,116.74
1,w,110.13
8,d,62.05
13,d,152.29
5,d,145.64
18,d,125.80
3,d,52.61
5,d,124.58
8,d,58.58
7,d,130.21
18,d,-29.22
5,d,74.01
10,w,39.89
10,d,17.44
3,d,89.91
7,d,80.21
5,w,226.14
4,w,89.52
5,d,123.18
6,w,15.16
7,d,94.13
1,d,159.19
3,w,81.59
7,d,-27.33
14,w,143.07
10,d,165.04
10,w,141.22
8,d,87.33
11,w,43.64
6,d,95.38
20,d,47.95
8,d,90.39
7,w,199.97
13,d,93.64
9,w,34.79
19,d,31.15
20,d,108.75
4,d,123.02
6,d,132.58
1,w,120.17
1,w,89.76
13,d,93.80
18,w,56.83
16,w,-23.71
19,w,-4.53
15,w,96.43
7,w,70.90
2,d,120.74
2,d,105.08
14,d,99.11
12,w,92.42
7,w,54.06
15,w,44.27
20,d,157.98
3,d,112.25
8,w,161.61
20,w,138.65
16,w,155.44
16,w,105.88
5,d,56.16
11,d,113.76
11,w,167.18
4,d,110.06
8,d,75.04
4,w,131.41
18,w,69.63
1,w,88.61
16,w,97.82
2,d,111.52
1,w,67.06
19,d,123.66
15,w,99.37
2,d,73.59
14,w,111.61
6,w,149.14
20,w,39.16
18,w,159.43
17,w,135.12
2,w,95.11
14,w,80.41
8,w,106.45
1,w,103.86
18,w,121.17
7,d,88.98
7,w,95.40
3,d,7.34
10,d,167.70
14,d,56.57
8,w,119.27
8,d,-5.76
8,d,68.91
6,w,136.90
5,d,137.12
1,d,91.01
6,w,69.52
20,d,136.06
2,d,33.26
15,w,48.79
16,d,93.39
13,w,-22.61
9,w,105.85
2,d,67.12
4,w,117.54
17,w,45.78
1,w,114.79
1,w,147.41
19,w,93.95
3,d,33.48
10,d,90.09
2,w,97.33
13,d,133.63
8,w,109.51
15,w,65.66
5,w,204.32
5,d,151.24
8,d,166.19
6,w,119.87
1,d,113.34
9,w,111.57
11,d,117.09
2,d,56.64
3,d,102.35
19,d,59.70
10,d,29.96
3,w,57.62
15,d,155.14
12,w,62.37
11,d,153.19
18,w,89.69
13,w,177.86
10,w,128.68
16,d,20.53
8,d,127.43
14,w,204.52
15,w,100.49
19,w,36.02
19,d,120.46
12,d,201.30
17,d,116.62
20,w,78.13
13,w,47.64
10,d,-13.65
3,d,80.50
12,d,44.32
5,w,133.27
6,w,46.51
17,w,1.68
4,w,136.54
9,w,150.46
7,w,66.32
13,d,91.63
5,d,125.89
5,d,140.40
7,d,128.35
18,d,98.38
18,w,69.37
7,d,93.26
13,w,123.79
5,w,137.35
14,w,58.07
16,d,109.39
7,d,65.14
8,d,-33.17
2,d,116.33
7,d,38.28
16,w,165.68
3,w,163.31
11,d,108.83
15,d,48.77
5,d,75.05
16,w,108.37
11,d,169.78
8,d,139.32
6,w,130.98
20,w,152.50
20,d,7.71
12,d,99.40
19,d,127.19
18,d,39.96
12,w,46.12
3,d,8.24
20,d,86.99
8,d,91.45
12,d,110.83
16,d,67.45
17,d,89.19
8,d,66.71
9,d,30.85
19,w,132.68
3,d,62.71
15,w,24.43
6,d,96.60
15,w,114.84
2,w,106.76
12,w,113.93
6,w,83.98
3,w,190.69
6,d,73.11
19,w,47.88
20,w,136.63
20,w,79.48
16,d,105.99
20,w,41.75
10,w,118.12
5,d,149.37
15,w,116.60
15,d,165.07
2,d,199.66
8,d,118.37
2,w,178.72
2,w,125.24
13,d,59.65
6,w,90.58
17,w,67.27
5,d,24.75
20,d,252.88
9,w,126.92
13,d,117.95
13,w,140.67
16,d,87.59
8,w,159.09
18,w,66.77
14,d,84.29
19,d,81.29
14,d,158.77
18,w,101.78
18,w,135.69
18,w,149.56
5,d,197.92
14,w,92.34
2,w,129.78
12,w,60.30
3,d,131.58
15,d,175.19
1,d,107.87
15,w,52.29
2,w,126.75
5,w,94.35
20,w,158.93
4,w,72.23
10,w,90.65
12,d,71.12
18,d,5.78
18,d,222.61
8,d,50.02
6,w,124.39
19,w,197.21
8,w,140.82
17,d,99.66
11,d,124.26
2,d,175.48
12,w,103.79
10,w,122.99
11,w,94.68
5,d,76.87
4,d,137.99
16,w,76.98
3,w,251.81
13,w,57.98
7,w,78.89
7,d,71.69
5,d,88.09
18,d,127.75
16,d,-11.54
20,w,130.76
