# Atm transactions from machine 01
# format: account number, type, amount
4,d,44.83
19,d,152.88
2,w,65.55
10,d,71.50
5,d,88.48
17,w,140.00
3,d,70.65
9,d,105.47
11,d,49.94
12,d,101.91
2,d,48.35
6,d,91.45
9,d,74.29
18,w,64.12
4,w,59.28
18,d,111.46
5,w,41.88
12,w,93.72
13,w,100.44
10,w,63.69
3,d,-19.11
11,w,169.16
1,w,152.21
9,d,80.90
20,w,42.88
12,w,55.71
13,d,174.82
11,w,99.39
1,w,36.07
8,d,-5.59
1,w,172.38
4,d,67.42
11,d,52.41
4,d,142.38
12,d,12.35
11,d,31.94
7,w,42.51
12,w,81.36
13,w,144.58
2,w,46.09
8,w,103.10
8,w,199.18
16,w,94.51
20,d,103.89
5,w,31.00
13,d,61.95
14,d,61.33
12,w,88.14
6,w,116.73
13,d,169.00
7,w,47.11
12,d,175.59
7,d,48.63
15,w,-42.69
5,d,72.45
15,d,60.94
19,w,126.21
15,w,185.54
4,d,66.55
10,d,128.85
3,w,149.96
16,d,75.14
8,w,60.70
15,d,114.74
5,w,32.83
19,w,56.29
7,d,91.27
19,w,164.58
8,d,128.26
6,w,185.88
18,w,70.83
19,d,162.94
1,w,97.45
17,d,160.28
7,w,47.99
19,d,117.44
9,d,96.69
11,w,145.95
19,d,104.61
12,w,83.14
19,w,105.79
2,d,74.91
7,d,165.83
4,w,108.34
15,w,166.15
18,w,102.54
16,d,72.08
18,w,86.16
5,d,79.36
4,d,60.65
3,w,125.04
14,d,119.95
10,d,63.66
18,w,134.27
15,d,123.08
9,w,189.06
19,d,77.04
18,d,76.89
5,d,155.72
14,w,115.33
18,d,114.87
17,d,86.26
20,d,83.37
1,w,85.60
3,d,170.09
4,w,149.79
1,w,150.85
10,d,69.93
7,d,129.76
12,d,170.10
10,d,22.56
11,w,122.71
9,w,113.54
16,w,95.90
4,w,53.62
3,w,112.68
8,w,88.93
11,d,0.88
1,d,117.95
14,w,104.17
2,w,180.84
20,w,149.35
10,d,80.50
1,d,100.84
10,w,51.45
18,d,0.68
16,d,24.03
15,d,31.95
10,w,24.97
15,d,83.98
3,d,143.59
14,w,73.46
5,w,88.95
17,d,118.48
2,d,161.43
8,w,22.03
9,w,87.75
16,d,100.09
19,d,102.67
19,d,146.84
17,w,59.03
12,d,35.07
5,d,154.41
16,d,56.63
4,w,118.08
17,w,148.47
9,d,142.59
19,d,49.74
16,w,-38.45
8,w,148.01
4,w,55.01
2,w,18.37
14,w,116.30
13,d,121.27
7,d,48.58
9,d,131.21
12,w,57.56
16,d,173.87
1,w,113.93
17,d,114.02
14,w,168.90
13,d,161.48
1,d,44.26
3,w,139.80
7,w,92.76
15,w,132.22
9,d,85.24
19,w,97.80
6,d,113.41
14,w,49.76
1,d,57.54
20,d,44.47
19,d,13.83
11,d,102.41
6,w,41.50
8,d,208.47
16,w,21.94
7,d,110.59
1,d,49.39
10,d,134.07
14,d,122.92
3,w,88.40
9,d,148.53
14,d,29.26
11,w,115.96
14,d,52.65
18,w,-2.96
10,w,98.42
6,d,-34.67
7,d,62.70
14,d,38.66
12,d,119.39
2,w,113.90
12,d,136.65
19,w,72.65
3,w,147.00
11,d,58.78
2,w,85.11
4,d,101.86
3,w,50.32
12,d,191.84
13,w,112.82
15,w,144.92
20,d,105.58
12,w,126.68
15,d,73.42
13,d,118.08
18,d,112.61
17,w,98.24
13,d,126.50
3,d,79.19
17,w,92.64
1,d,66.21
3,w,24.89
14,w,108.81
2,w,120.49
20,d,87.23
5,w,-4.34
17,w,74.06
12,d,102.46
2,w,62.61
19,d,92.46
19,w,111.77
5,w,140.18
10,w,98.06
19,d,24.81
13,d,118.63
20,w,75.10
16,d,118.00
10,d,41.04
13,d,109.42
2,d,118.45
16,w,82.05
7,d,141.36
18,w,138.64
8,w,165.66
4,w,120.01
5,w,66.71
20,d,-14.04
4,w,115.80
4,w,87.41
14,w,177.35
16,d,95.03
19,d,150.82
10,w,159.92
16,w,97.88
6,d,130.17
19,w,86.33
20,w,60.85
10,d,137.10
3,w,128.13
9,w,181.39
4,d,97.59
5,w,62.07
10,d,110.60
7,w,70.78
10,d,88.23
5,d,93.83
13,w,73.53
16,w,96.04
1,w,57.74
10,d,145.09
14,d,174.70
16,w,72.34
4,d,16.86
4,w,39.51
16,d,101.57
14,d,35.09
14,d,49.74
6,d,167.65
2,w,146.73
3,w,31.84
8,d,151.27
18,d,21.44
19,d,17.02
4,d,76.59
9,w,39.34
4,d,142.39
14,w,158.70
12,w,78.15
15,d,72.12
1,w,69.85
1,d,109.05
16,d,79.38
17,d,85.48
18,w,230.77
17,w,75.47
20,d,114.54
5,d,63.41
1,w,22.03
6,w,41.56
16,w,166.41
8,d,10.84
2,d,97.05
4,w,125.42
20,d,150.26
6,w,132.02
9,w,151.34
3,d,118.84
6,d,35.34
20,w,43.22
15,d,132.77
1,w,204.78
10,d,118.34
13,d,103.99
13,w,43.50
14,d,191.61
17,w,116.28
16,d,123.22
19,d,181.11
14,d,72.70
3,d,23.64
7,d,50.79
2,w,80.79
19,d,67.85
5,w,64.89
3,d,-36.59
9,w,155.59
1,w,182.69
9,w,39.71
12,w,73.40
20,w,98.56
17,d,78.17
19,d,147.09
19,d,50.86
7,d,16.87
19,d,123.64
5,w,52.84
19,w,30.87
2,w,73.99
20,w,206.11
6,d,169.92
20,d,27.53
2,w,146.00
20,w,111.47
7,w,141.57
9,d,159.13
13,d,182.85
14,d,27.31
7,d,130.69
10,d,72.16
10,d,17.36
11,d,44.96
19,w,227.83
3,d,84.53
9,d,122.98
5,w,114.31
7,w,78.90
10,d,63.14
7,d,174.08
1,d,90.09
12,w,34.93
2,w,80.74
7,w,156.36
2,w,151.52
18,d,54.05
12,d,135.49
14,w,150.37
1,w,35.53
17,d,102.67
8,w,79.03
17,w,57.45
13,w,124.45
9,d,93.94
1,w,98.06
9,w,148.66
9,w,-2.82
13,w,117.80
11,d,48.65
11,d,39.06
9,d,-29.74
8,d,18.11
12,d,60.75
17,w,191.55
11,d,93.57
7,d,12.22
8,d,130.29
17,d,53.48
12,d,75.75
2,w,127.79
12,d,44.40
19,w,168.88
2,d,157.10
1,w,115.86
6,w,27.59
5,d,92.67
16,w,200.80
6,d,111.53
17,w,61.83
13,d,86.45
12,d,108.31
13,d,22.72
12,d,103.11
19,d,68.45
20,w,213.96
2,w,114.98
18,d,91.29
16,d,56.19
17,w,101.62
12,d,124.46
18,w,120.02
12,d,91.42
15,w,66.64
6,d,40.70
15,d,195.90
1,w,127.68
2,d,67.45
7,d,119.45
2,d,152.30
16,d,110.12
12,w,97.45
18,w,67.54
18,d,73.94
19,d,79.64
19,w,50.35
12,d,60.35
11,d,52.59
1,w,151.49
7,w,42.30
16,d,86.83
10,w,75.05
7,w,40.73
1,d,131.23
14,d,67.89
11,d,173.46
7,w,193.37
20,w,124.89
18,w,121.72
5,w,142.65
13,d,161.74
7,d,111.06
5,w,-22.03
20,d,111.54
12,d,24.55
14,d,49.42
1,d,31.91
2,d,82.24
17,d,146.52
16,d,76.00
6,d,111.98
12,w,92.88
10,w,60.04
5,w,105.25
10,w,134.55
3,d,94.56
3,d,103.74
4,d,135.53
6,d,119.67
3,w,82.54
9,d,25.46
9,d,88.38
6,d,95.67
15,d,16.99
13,w,48.49
16,d,109.60
3,d,-16.06
6,w,173.28
5,w,182.83
8,w,51.47
5,w,60.79
3,w,169.94
6,w,119.29
1,w,101.98
7,d,108.21
9,d,103.12
11,d,136.29
19,w,32.96
14,w,98.92
5,w,114.72
1,w,66.43
15,w,64.65
18,d,127.36
5,w,117.58
19,w,105.76
1,d,75.90
8,w,60.50
16,w,108.55
15,w,105.86
7,w,114.90
17,w,54.51
9,d,98.50
15,w,54.87
15,w,52.86
9,d,110.39
11,d,73.33
12,w,-6.68
19,w,189.93
9,d,117.80
2,d,128.97
12,d,45.82
1,d,139.30
11,d,94.88
9,w,98.91
9,w,95.94
17,d,116.00
7,w,154.23
3,d,138.26
20,w,158.75
19,d,98.52
16,w,77.67
14,d,63.33
13,d,71.42
20,d,95.38
16,w,129.48
11,d,86.62
10,w,218.14
20,w,22.39
2,w,148.00
18,w,49.49
14,w,66.04
18,w,135.26
2,w,86.89
3,d,167.61
3,w,-47.80
8,w,92.70
19,w,79.20
10,d,45.96
4,w,3.37
20,w,143.04
20,d,73.93
17,d,84.67
9,w,143.56
11,d,25.81
17,w,133.78
14,w,141.05
3,w,47.81
15,d,128.45
10,w,108.94
1,d,76.20
2,d,142.50
15,w,97.92
5,w,168.48
14,d,95.81
18,d,122.71
12,w,37.72
3,d,66.57
17,d,108.38
14,w,193.15
17,d,54.09
3,d,97.25
12,w,115.87
6,d,90.31
11,d,138.78
19,d,19.35
2,w,104.72
4,d,99.20
16,w,119.36
9,w,32.38
14,w,97.24
3,w,6.84
14,d,146.01
19,w,11.43
16,d,145.29
10,d,160.28
13,w,149.80
11,w,98.64
6,d,44.05
6,d,31.95
7,d,120.57
12,d,74.85
16,w,70.47
3,w,162.37
4,w,78.84
4,d,150.68
2,w,183.05
3,w,85.16
15,d,73.40
1,w,24.95
3,w,68.40
7,d,-8.20
13,d,90.01
16,d,106.64
2,w,133.60
13,d,130.94
19,d,132.06
19,w,149.12
17,w,134.26
7,d,162.88
2,d,131.88
13,w,131.57
13,d,91.02
14,w,128.40
17,d,147.49
20,w,139.56
4,w,164.23
11,w,76.63
9,w,89.53
11,d,167.75
12,d,59.78
7,w,39.96
10,w,146.25
13,w,152.12
6,d,127.75
2,w,51.54
9,d,125.01
9,w,131.40
19,d,74.73
12,w,120.84
4,w,133.08
13,w,107.72
4,d,86.06
8,d,161.58
10,w,71.82
7,d,113.84
4,w,124.57
15,w,169.18
1,d,131.08
1,w,109.92
2,w,107.47
10,d,75.62
8,w,153.13
6,w,102.08
1,d,78.15
10,w,239.88
19,d,126.92
17,w,197.96
16,w,80.09
16,w,62.38
10,d,112.09
13,d,27.51
4,w,103.64
14,w,75.86
13,d,78.78
10,w,96.02
5,w,117.38
4,w,47.71
12,w,99.52
3,d,77.56
13,w,-4.63
6,d,92.23
8,w,75.59
1,w,131.59
13,d,-50.36
5,w,66.35
16,d,148.53
17,w,170.96
18,w,119.34
9,d,82.72
8,w,120.95
3,w,63.27
15,d,23.61
8,d,284.55
3,d,149.57
18,w,79.03
5,w,124.82
11,d,98.83
17,d,62.46
7,w,122.26
20,d,76.70
6,d,116.94
10,d,127.71
9,w,120.64
13,d,73.83
5,d,78.57
10,d,99.87
8,d,86.64
17,w,64.15
20,d,112.53
6,w,174.15
12,w,91.59
18,w,99.27
17,w,92.13
8,w,89.22
14,d,37.47
18,d,49.74
10,w,45.29
19,w,167.80
4,w,154.82
8,d,67.51
6,w,91.79
15,d,73.92
9,d,25.54
8,d,95.78
12,w,46.17
6,w,61.12
17,d,45.35
13,d,122.16
6,d,15.28
16,w,106.49
10,d,69.10
14,w,172.59
11,w,120.47
6,d,135.44
18,w,12.48
19,d,86.28
16,d,3.02
18,w,193.73
8,d,171.97
6,d,78.34
16,d,40.38
2,w,61.49
6,d,52.96
14,w,142.23
19,w,99.85
8,w,174.45
10,d,88.02
11,w,99.92
17,w,173.78
8,d,177.15
4,w,55.44
19,d,101.75
5,d,92.20
4,w,103.77
1,w,90.10
3,w,124.91
3,w,158.22
10,w,62.02
9,d,56.28
10,d,77.41
1,w,153.66
20,d,197.68
15,w,79.88
17,d,112.35
16,w,176.60
1,w,-0.32
10,d,192.30
2,d,150.94
2,d,104.69
5,w,48.99
2,d,143.73
9,d,110.39
11,d,67.25
9,w,69.32
18,w,31.67
19,w,114.33
15,w,78.25
13,d,134.49
3,d,105.79
1,w,71.23
19,d,46.73
3,d,79.90
6,w,99.57
1,w,9.93
7,d,67.84
15,d,106.01
15,d,160.72
1,d,26.70
7,w,57.41
18,d,25.10
11,d,77.90
3,w,64.73
13,d,104.83
3,d,117.01
1,w,-19.47
17,d,160.18
12,d,45.35
12,d,48.54
4,d,19.53
11,w,117.08
20,d,87.72
8,w,157.55
10,w,118.32
15,w,85.57
16,w,229.12
2,w,76.59
13,d,117.38
4,d,171.72
10,d,105.94
2,d,105.95
4,w,89.56
14,w,123.61
3,w,37.44
9,d,86.45
17,d,157.83
6,d,100.27
14,w,143.66
14,w,145.48
17,d,117.10
17,w,146.24
20,w,110.54
9,d,115.88
20,w,145.45
4,d,66.74
11,w,65.17
20,w,93.54
3,d,125.94
15,d,108.31
19,d,36.34
18,w,16.01
6,w,40.26
15,d,86.62
7,w,67.00
19,d,44.34
7,w,155.85
12,w,7.12
6,w,78.32
14,d,31.71
7,d,91.96
13,w,70.51
14,d,2.60
3,d,100.59
2,d,87.28
20,d,118.43
13,w,24.32
19,d,-47.68
20,d,194.15
13,w,45.53
17,d,114.88
12,w,153.16
15,d,165.05
3,w,45.25
16,w,102.36
15,d,90.76
1,d,95.83
15,w,156.77
11,w,75.97
6,w,262.64
4,w,104.72
13,d,41.15
13,w,11.69
11,w,71.54
5,w,112.61
11,d,92.73
8,w,139.86
13,w,98.62
15,d,44.01
5,w,130.22
2,w,40.12
9,w,125.46
12,d,199.74
15,w,47.88
11,d,99.77
4,d,146.40
11,d,159.56
15,d,92.20
19,d,77.61
3,w,26.13
11,w,162.36
10,w,86.20
12,w,102.01
11,w,131.27
17,d,17.84
3,d,85.91
9,w,104.82
20,w,147.38
11,d,87.47
5,d,61.07
8,w,79.17
18,d,78.85
7,d,72.16
20,w,119.60
4,d,149.49
1,d,101.77
13,d,147.62
18,d,100.54
15,d,94.76
13,w,74.25
13,w,48.01
11,w,51.50
12,w,77.82
1,d,143.02
12,d,134.39
1,d,60.89
16,w,58.29
9,d,89.34
6,w,101.05
18,d,156.53
20,w,170.13
20,d,111.74
6,w,132.09
5,d,79.53
12,d,126.61
10,w,64.88
15,d,106.51
11,w,125.04
1,d,117.86
12,d,71.95
19,w,90.69
10,d,33.05
7,w,142.39
6,w,70.43
19,d,-20.19
5,d,114.72
17,d,169.78
2,w,33.67
17,w,161.44
2,d,177.98
4,d,149.76
17,d,97.62
14,w,79.65
8,w,160.35
19,d,24.86
3,d,55.61
14,d,138.52
16,d,66.18
4,w,112.41
1,d,147.06
2,w,75.35
3,w,135.76
20,w,191.09
9,d,171.89
11,d,78.21
5,w,140.22
11,d,155.86
10,w,124.01
4,w,124.41
20,w,112.06
5,w,126.21
5,d,17.20
11,w,92.39
3,w,15.72
14,d,103.56
9,d,135.85
19,w,170.35
8,w,33.29
14,w,109.09
1,w,104.32
4,w,120.96
2,d,53.12
1,d,71.48
14,d,21.12
6,w,124.87
8,w,122.02
12,d,27.42
17,w,35.16
9,w,93.62
19,d,112.04
10,w,131.73
20,w,94.33
9,d,128.88
4,w,96.78
2,w,57.16
7,d,-1.35
16,d,87.91
15,w,52.42
19,d,2.93
14,d,96.89
10,w,-8.81
8,d,79.25
1,d,214.35
19,w,36.74
1,w,141.44
10,d,-0.81
19,d,153.49
8,d,190.02
17,w,130.65
5,w,121.23
11,d,44.50
6,d,14.39
13,w,117.92
9,w,71.05
3,w,86.75
15,d,142.38
5,w,47.53
15,d,102.91
19,w,86.96
19,w,54.26
13,d,88.40
12,d,43.56
7,w,134.61
19,w,66.42
7,w,68.58
7,d,90.18
10,d,53.99
15,w,-14.91
3,w,167.00
13,d,166.16
12,d,-9.80
5,d,125.28
12,d,87.74
5,d,133.67
3,w,98.73
15,d,119.76
6,w,105.79
10,d,104.92
4,w,86.77
13,d,122.34
10,d,21.05
5,d,22.94
4,w,19.81
17,w,73.87
14,d,146.88
14,d,64.59
1,w,60.25
16,w,123.81
16,w,53.28
2,w,63.62
19,w,153.56
19,w,-6.26
12,w,72.79
5,d,73.37
8,d,139.22
16,d,80.45
3,d,77.10
7,d,143.25
9,d,196.13
7,d,77.31
15,w,69.33
11,d,51.94
18,w,76.80
9,d,135.73
8,d,187.18
2,w,74.81
8,d,120.16
12,w,72.19
5,w,38.04
18,d,139.17
11,w,137.79
10,d,120.45
6,w,93.55
20,d,31.62
7,d,57.74
13,w,39.77
20,d,157.11
17,w,148.13
3,w,229.08
14,d,115.21
6,w,163.49
5,w,-3.17
3,w,95.66
15,w,93.27
2,d,87.80
3,w,91.36
11,w,188.15
5,d,38.22
19,w,131.28
9,d,159.26
15,w,48.48
8,d,189.19
15,w,61.14
11,d,163.69
17,d,53.72
9,d,72.23
2,d,92.10
6,d,114.61
2,w,43.04
7,d,144.07
6,d,35.18
6,w,61.84
2,w,116.21
14,w,147.00
2,d,53.45
12,d,75.28
8,d,90.04
13,d,43.48
2,d,70.16
14,w,134.53
14,d,101.01
15,w,117.00
10,w,116.09
10,d,116.13
4,w,10.30
13,d,98.55
1,d,77.27
12,d,207.39
14,d,160.09
12,d,64.31
19,d,94.80
6,d,139.56
16,d,103.49
18,w,108.22
14,w,187.25
7,w,43.76
13,d,77.20
8,w,168.86
5,d,122.37
18,d,72.92
11,w,37.05
16,d,57.73
20,w,89.43
13,w,108.87
7,d,69.52
2,w,-5.58
13,w,41.60
11,d,175.59
20,w,86.14
15,d,230.23
1,d,19.68
7,d,70.09
13,w,63.13
8,d,113.84
3,d,99.98
8,w,141.83
20,d,123.22
14,d,76.58
1,w,9.36
18,w,116.54
11,w,4.07
4,w,-0.51
9,w,118.70
18,d,106.19
16,d,82.02
10,d,120.04
19,d,131.80
16,d,38.15
18,w,151.26
14,d,115.40
15,w,140.08
14,w,78.22
20,w,176.52
8,d,131.33
13,w,173.09
11,w,41.28
10,w,93.98
14,w,24.18
9,d,119.18
10,d,98.90
9,d,125.07
18,w,59.05
15,d,131.96
20,w,64.84
15,d,47.62
14,d,141.67
12,w,47.82
14,w,112.94
20,w,128.95
10,d,148.19
16,w,102.46
7,w,180.03
14,d,97.91
17,w,45.02
7,w,66.63
7,w,97.62
2,w,36.74
20,w,134.18
19,w,134.43
7,w,67.05
14,w,128.33
3,w,172.59
12,d,59.87
13,d,114.28
11,w,98.92
4,d,159.64
6,w,134.28
16,w,172.86
7,w,31.89
15,d,103.44
6,w,61.58
17,w,14.47
6,w,109.36
11,w,91.54
20,d,72.01
14,d,146.60
16,d,38.53
16,d,25.63
19,d,54.12
13,w,124.21
6,d,73.80
11,w,68.50
2,d,59.24
11,w,72.28
7,w,43.98
14,d,91.81
5,w,55.21
8,w,132.65
14,d,48.27
12,w,107.74
6,w,142.41
8,w,114.42
13,w,90.71
6,w,208.46
20,w,41.46
8,w,34.72
16,d,-9.39
20,w,101.46
10,w,105.29
17,w,13.53
15,w,183.80
6,d,92.97
1,d,80.08
7,w,111.28
9,w,135.24
16,d,75.64
16,d,87.35
14,w,80.34
14,d,112.58
5,d,8.06
8,d,142.25
15,d,123.89
16,w,148.51
9,d,58.40
16,w,188.95
2,d,167.46
8,d,191.71
7,d,145.70
9,w,75.03
7,d,196.90
11,w,77.85
15,w,49.00
2,d,161.50
10,d,168.18
14,w,76.90
12,d,120.26
8,w,183.48
10,d,62.46
17,w,116.61
9,w,64.72
1,w,117.80
16,w,63.79
3,d,132.20
18,d,118.70
9,w,-3.56
18,d,90.23
13,d,142.06
7,w,28.51
13,d,115.54
7,w,45.37
9,w,154.20
9,w,108.04
1,w,119.88
14,w,100.03
4,w,202.84
2,w,44.66
1,d,81.78
11,d,159.28
4,w,168.06
2,d,111.87
16,d,34.63
7,w,136.66
6,w,51.34
6,w,146.68
2,d,82.95
7,w,65.37
11,w,22.56
13,w,229.60
2,d,130.85
4,d,190.99
14,d,162.35
6,d,32.57
18,w,15.65
6,w,193.38
5,w,95.57
12,d,98.02
20,w,105.84
12,d,49.58
18,d,128.65
9,w,122.88
12,w,80.83
7,d,78.82
18,d,3.91
5,d,55.37
20,d,1.25
10,w,135.97
12,w,94.24
11,d,45.33
19,d,81.97
1,w,165.16
8,d,134.41
3,w,38.30
8,d,122.10
1,d,145.93
17,w,79.52
5,w,101.78
9,w,226.79
13,d,91.49
11,d,56.55
7,d,158.48
12,w,11.19
16,w,87.40
11,w,94.21
19,d,103.47
13,w,154.51
17,w,29.15
3,d,154.52
10,w,161.32
19,w,138.22
3,d,161.44
11,w,133.26
10,w,92.14
20,d,15.98
5,d,171.72
13,w,71.36
5,w,88.86
17,w,57.71
18,w,81.85
15,w,187.07
3,d,61.44
2,w,114.79
2,d,112.99
18,d,96.19
6,w,4.32
7,d,76.10
18,d,129.69
4,d,102.35
6,d,119.89
14,d,94.08
1,d,102.24
16,w,144.81
12,w,86.00
14,w,75.58
9,d,81.10
10,w,138.70
16,d,93.40
2,w,25.56
16,w,53.03
1,d,144.66
14,w,105.95
10,d,80.02
18,d,104.42
11,d,40.50
11,d,94.56
20,d,108.67
5,w,66.35
1,d,182.61
12,d,77.01
18,d,83.31
14,d,128.04
8,d,111.92
5,w,103.82
12,d,38.46
1,d,136.25
13,w,175.69
5,w,91.58
4,d,150.65
2,w,105.88
9,w,131.66
2,d,149.05
12,d,199.71
3,w,44.91
3,d,88.32
4,d,207.26
9,d,134.42
7,d,152.01
4,d,95.13
7,w,118.45
14,d,36.97
7,d,44.30
7,w,80.21
16,d,164.71
20,d,-31.01
13,w,87.13
20,w,55.44
13,d,102.17
10,d,108.35
17,w,161.08
18,w,137.67
4,d,152.47
20,w,101.13
1,w,83.50
12,w,78.93
5,d,134.66
6,d,126.98
6,w,111.28
1,d,86.88
8,w,95.52
14,w,124.17
19,w,148.93
18,d,105.23
13,w,76.24
7,w,116.62
4,w,46.81
9,w,107.44
13,w,162.43
7,w,137.81
3,d,61.74
12,w,111.41
19,w,60.08
13,w,20.19
2,w,-3.84
14,d,115.45
6,w,108.19
14,w,155.81
8,w,19.52
7,w,80.77
4,w,138.61
11,d,114.40
14,d,105.88
11,w,56.53
4,d,86.60
6,d,156.42
17,d,143.48
10,w,181.49
14,w,100.72
7,d,123.31
5,d,115.71
11,w,105.97
16,w,151.44
10,d,118.17
15,d,186.87
6,d,40.34
12,d,142.73
3,w,19.05
8,d,72.53
17,d,94.50
12,w,100.18
12,w,94.28
17,d,54.31
12,w,79.91
1,w,105.51
13,w,67.32
2,w,124.13
10,w,83.19
14,w,127.39
17,w,32.67
3,w,150.78
2,d,158.28
8,w,24.69
20,d,116.42
9,w,149.75
10,d,40.30
6,w,110.33
19,w,120.16
19,d,85.49
2,w,165.32
17,w,108.23
1,d,185.60
4,w,80.58
16,w,137.09
12,d,110.61
7,d,152.54
16,d,147.45
16,d,22.45
6,w,146.67
19,d,25.59
10,d,34.36
18,d,138.39
5,d,134.49
19,d,93.97
14,d,45.17
7,d,105.17
2,d,120.83
5,w,124.36
1,d,161.93
16,d,18.14
11,w,100.41
8,w,125.56
4,d,98.74
6,d,98.93
12,w,74.30
1,d,189.49
19,w,116.01
3,d,45.65
8,w,115.63
9,d,82.55
19,w,26.84
10,d,122.64
7,d,87.09
18,d,105.43
15,w,171.29
6,d,79.16
8,w,22.94
12,w,24.18
19,d,112.39
20,w,87.70
4,d,49.46
19,d,103.62
16,w,195.64
12,d,4.77
3,w,127.10
14,d,133.46
11,d,108.21
6,d,159.73
19,w,75.24
1,w,90.35
7,d,114.66
4,d,129.23
11,w,165.93
20,d,120.25
6,w,177.17
18,w,46.13
3,w,98.92
5,d,109.94
20,d,72.44
8,d,121.15
19,d,58.07
8,d,55.56
11,w,63.45
13,d,95.70
15,d,166.53
20,d,25.95
7,d,134.96
19,d,177.88
17,w,148.84
20,d,60.68
9,d,84.86
19,w,94.85
18,d,174.04
1,d,72.81
7,w,92.89
18,d,83.22
18,w,75.36
15,w,60.81
1,w,88.10
17,w,160.15
2,w,100.64
15,d,21.84
8,w,131.74
16,w,108.89
2,w,51.74
20,d,77.30
2,w,128.07
19,d,229.10
16,d,92.58
9,w,4.75
6,w,126.16
1,w,87.40
7,w,117.69
17,w,-8.92
19,d,130.29
3,d,100.75
12,w,106.95
8,d,99.17
16,d,65.29
6,w,163.83
12,d,128.70
3,d,123.11
1,w,209.20
14,d,43.03
12,d,112.84
11,w,124.71
14,w,72.93
6,w,65.84
11,w,135.07
8,d,61.76
8,w,11.53
13,w,64.69
16,d,148.31
6,w,116.82
17,w,33.12
2,w,87.87
1,w,28.88
13,w,38.41
2,d,116.16
8,d,132.65
7,d,109.56
1,w,1.67
18,w,149.22
12,d,90.49
1,d,35.03
3,d,110.29
6,w,170.61
5,w,170.21
1,d,159.09
14,d,109.39
18,d,171.74
15,d,100.01
2,w,109.72
13,d,151.12
13,w,27.39
20,w,50.79
6,d,115.94
13,d,62.55
12,d,-28.39
5,w,48.52
18,w,194.95
1,d,74.13
12,d,186.22
11,d,192.19
18,w,132.89
12,d,76.57
19,w,159.51
17,d,223.75
6,d,169.21
1,w,0.36
15,w,69.06
5,d,48.72
7,w,121.50
11,w,34.97
8,w,101.35
8,w,47.50
18,d,74.84
15,d,29.24
11,d,68.61
19,w,143.34
14,d,246.81
8,w,50.46
12,d,-39.88
20,w,124.38
8,d,149.36
12,w,163.26
13,w,120.56
10,w,30.36
18,w,154.27
2,d,109.53
2,w,100.55
18,w,137.43
11,d,123.43
1,d,115.46
4,w,99.59
17,w,73.38
2,w,131.06
16,w,147.74
13,d,112.16
2,w,60.22
1,d,41.26
15,d,21.18
9,d,94.01
15,d,74.71
9,w,114.55
12,d,42.64
6,w,159.11
1,d,105.33
15,d,128.69
4,w,92.62
19,d,176.60
13,d,108.84
11,w,115.40
12,w,198.34
12,d,76.45
13,w,64.60
19,w,184.97
5,d,103.05
20,w,117.76
18,w,69.30
8,w,73.65
12,w,147.38
9,d,-12.56
4,w,147.52
15,w,61.92
20,w,68.08
18,d,180.35
1,w,142.34
20,w,148.19
4,d,52.07
3,w,90.54
17,d,158.69
20,w,82.25
4,d,162.22
15,w,174.00
5,w,182.71
9,w,137.83
13,d,158.99
14,d,133.38
19,w,95.11
4,d,106.18
3,w,42.06
1,d,26.93
11,d,79.46
14,w,90.54
8,d,96.67
10,w,42.55
11,w,127.03
13,w,172.60
13,d,114.17
16,w,65.18
2,d,147.05
13,w,146.92
1,w,79.97
10,w,135.37
14,w,88.88
13,w,66.12
4,d,246.87
10,w,52.73
7,w,188.01
2,w,116.51
10,d,56.00
2,w,32.87
1,w,82.81
19,w,169.71
18,w,141.59
15,d,40.26
1,w,161.24
17,w,75.90
9,w,90.48
13,w,152.51
10,d,71.73
3,d,107.76
20,w,3.57
18,d,159.12
17,w,72.21
9,d,59.78
19,w,76.30
13,w,70.46
14,d,35.96
6,w,113.79
14,d,139.47
18,d,166.60
9,d,212.37
7,w,70.52
17,w,213.37
11,w,63.30
12,d,72.08
17,w,77.62
10,d,202.21
12,d,58.89
1,d,135.31
5,d,51.34
4,d,26.78
19,d,145.76
16,d,103.70
3,w,91.03
3,d,5.13
7,w,32.82
4,d,177.08
18,d,169.91
14,w,231.14
1,w,-44.87
15,d,134.92
2,w,58.90
12,d,67.35
20,d,114.93
3,w,153.78
1,d,112.91
9,w,147.43
9,w,87.38
5,w,124.20
19,w,98.64
18,w,72.68
12,d,40.80
13,w,138.25
10,d,75.32
16,w,96.40
9,d,113.77
16,d,60.94
2,d,95.36
7,w,242.61
5,w,96.72
9,w,126.40
2,d,146.98
9,d,118.49
9,d,33.60
19,w,41.12
9,w,118.99
1,w,132.39
9,d,94.02
10,w,104.19
10,d,126.65
20,d,54.27
16,d,98.00
10,w,85.05
12,w,71.12
7,d,70.71
15,w,1.47
17,d,47.34
13,d,29.28
3,d,34.52
6,w,84.77
10,w,139.50
20,w,70.02
14,d,57.98
5,w,69.20
5,d,112.28
1,w,47.13
11,w,157.25
5,w,74.89
9,d,74.18
12,w,89.62
18,d,71.22
15,w,92.47
13,d,124.46
4,w,32.03
12,d,133.64
1,w,101.78
16,w,128.72
18,d,64.59
2,w,28.06
19,w,31.57
18,w,29.24
4,d,135.76
6,d,146.03
7,w,161.49
15,d,145.74
